x,y,pressures
0,19,0
0,24,0
0,26,0
0,42,0
0,46,0
0,51,0
0,55,0
0,58,0
0,60,0
0,61,0
0,78,0
0,81,0
0,82,0
0,83,0
0,84,0
0,85,0
0,92,0
0,93,0
0,94,0
0,95,0
0,96,0
0,97,0
0,108,0
0,113,2
0,114,2
0,115,0
0,124,0
0,125,0
0,126,0
0,127,0
1,24,0
1,32,0
1,37,0
1,41,0
1,43,0
1,44,0
1,46,0
1,51,0
1,52,0
1,53,0
1,55,0
1,57,0
1,58,0
1,60,0
1,70,0
1,75,0
1,76,0
1,77,0
1,80,0
1,81,0
1,84,0
1,85,0
1,86,0
1,90,0
1,92,0
1,93,0
1,94,0
1,95,0
1,97,0
1,99,0
1,109,0
1,114,2
1,116,0
1,122,0
1,123,0
1,124,0
1,125,0
1,126,0
1,127,0
2,9,0
2,10,0
2,11,0
2,18,0
2,29,0
2,33,0
2,38,0
2,40,0
2,43,0
2,44,0
2,45,0
2,46,0
2,55,0
2,56,0
2,59,0
2,60,0
2,61,0
2,62,0
2,63,0
2,64,0
2,71,0
2,74,0
2,75,0
2,77,1
2,78,0
2,80,0
2,81,0
2,85,0
2,86,0
2,89,0
2,90,0
2,91,0
2,93,0
2,94,0
2,113,2
2,114,2
2,121,0
2,122,0
2,123,0
2,125,0
2,126,0
2,127,0
3,10,0
3,22,0
3,38,0
3,43,0
3,45,0
3,46,0
3,47,0
3,48,0
3,53,0
3,54,0
3,60,0
3,61,0
3,71,0
3,84,0
3,86,0
3,88,0
3,89,0
3,91,0
3,92,0
3,95,0
3,96,0
3,98,0
3,104,0
3,115,2
3,121,0
3,123,0
3,126,0
3,127,0
4,0,0
4,7,0
4,27,0
4,30,0
4,40,0
4,43,0
4,44,0
4,45,0
4,46,0
4,48,0
4,50,0
4,55,0
4,59,1
4,70,0
4,71,0
4,76,0
4,78,0
4,81,0
4,84,0
4,85,0
4,86,0
4,87,0
4,91,0
4,92,0
4,94,0
4,98,0
4,99,0
4,100,0
4,102,0
4,103,0
4,105,0
4,115,2
4,116,0
4,121,0
4,123,0
4,124,0
4,125,0
4,126,0
4,127,0
5,26,0
5,43,0
5,45,0
5,46,0
5,49,0
5,50,0
5,51,0
5,54,0
5,61,0
5,68,0
5,69,0
5,70,0
5,81,0
5,83,0
5,85,0
5,86,0
5,94,0
5,95,0
5,97,0
5,99,0
5,101,0
5,105,0
5,110,0
5,111,0
5,115,1
5,117,0
5,122,0
5,123,0
5,124,0
5,125,0
5,126,0
6,24,0
6,30,0
6,39,0
6,43,0
6,44,0
6,45,0
6,46,0
6,47,0
6,51,0
6,52,0
6,53,0
6,54,0
6,62,0
6,63,0
6,69,0
6,70,0
6,80,0
6,81,0
6,83,0
6,85,0
6,86,0
6,87,0
6,92,0
6,94,0
6,95,0
6,98,0
6,99,0
6,100,0
6,101,0
6,102,0
6,103,0
6,104,0
6,107,0
6,108,0
6,109,0
6,116,0
6,127,0
7,19,0
7,37,0
7,39,0
7,45,0
7,55,0
7,56,0
7,59,0
7,60,0
7,63,0
7,81,0
7,82,0
7,83,0
7,86,0
7,87,0
7,91,0
7,93,0
7,95,0
7,98,0
7,100,0
7,102,0
7,106,0
7,109,0
7,122,0
7,124,0
7,126,0
7,127,0
8,17,0
8,18,0
8,25,0
8,39,0
8,42,0
8,43,0
8,45,0
8,58,0
8,63,0
8,64,0
8,80,0
8,82,0
8,83,0
8,84,0
8,85,0
8,94,0
8,96,0
8,97,0
8,98,0
8,99,0
8,102,0
8,107,0
8,109,0
8,125,0
8,126,0
9,19,0
9,20,0
9,21,0
9,36,0
9,37,0
9,38,0
9,43,0
9,44,0
9,45,0
9,50,0
9,55,0
9,56,0
9,57,0
9,58,0
9,60,0
9,61,1
9,64,0
9,83,0
9,85,0
9,86,0
9,87,0
9,88,0
9,89,0
9,93,0
9,94,0
9,97,0
9,98,0
9,99,0
9,100,0
9,102,0
9,103,0
9,104,0
9,106,0
9,107,0
10,2,1
10,17,0
10,18,0
10,19,0
10,34,0
10,36,0
10,37,0
10,41,0
10,42,0
10,43,0
10,44,0
10,49,0
10,55,0
10,61,0
10,62,0
10,65,0
10,67,0
10,68,0
10,69,0
10,84,0
10,88,0
10,89,0
10,91,0
10,92,0
10,94,0
10,96,0
10,105,0
10,107,0
10,112,0
10,119,0
10,126,0
10,127,0
11,2,0
11,9,0
11,13,0
11,18,0
11,37,0
11,42,0
11,43,0
11,44,0
11,49,0
11,65,0
11,68,0
11,80,0
11,81,0
11,85,0
11,86,0
11,89,0
11,90,0
11,91,0
11,92,0
11,93,0
