x,y,pressures
0,0,65
0,1,11
0,4,10
0,5,50
0,6,48
0,7,30
0,8,34
0,9,58
0,10,45
0,11,46
0,12,41
0,13,61
0,14,38
0,15,67
0,16,77
0,17,45
0,18,26
0,19,44
0,20,50
0,21,63
0,22,73
0,23,119
0,24,92
0,25,20
0,26,70
0,27,52
0,28,29
0,32,31
0,33,41
0,34,49
0,35,90
0,36,66
0,37,42
0,38,89
0,39,82
0,40,108
0,41,23
0,42,41
0,43,89
0,44,83
0,45,70
0,46,82
0,47,100
0,48,108
0,49,86
0,50,62
0,51,26
0,52,31
0,53,60
0,54,54
0,55,69
0,56,64
0,57,71
0,58,32
0,59,53
0,60,43
0,61,72
0,62,125
0,63,82
0,64,17
0,65,32
0,66,50
0,67,3
0,82,3
0,83,12
0,84,10
0,86,30
0,87,27
0,88,38
0,89,38
0,90,49
0,91,67
0,92,72
0,93,98
0,94,73
0,95,47
0,96,79
0,97,50
0,98,36
0,99,50
0,100,47
0,101,62
0,102,37
0,103,38
0,104,66
0,105,26
0,106,53
0,107,37
0,108,31
0,109,51
0,110,54
0,111,74
0,112,45
0,113,39
0,114,43
0,115,29
0,116,16
0,117,18
0,118,8
0,119,10
0,120,33
0,121,34
0,122,43
0,123,35
0,124,30
0,125,19
0,126,11
0,127,4
1,0,76
1,1,103
1,2,103
1,3,13
1,4,31
1,5,28
1,6,15
1,7,24
1,8,44
1,9,48
1,10,69
1,11,54
1,12,82
1,13,57
1,14,68
1,15,68
1,16,41
1,17,33
1,18,21
1,19,23
1,20,49
1,21,54
1,22,71
1,23,109
1,24,93
1,25,19
1,26,23
1,27,13
1,28,22
1,29,19
1,30,3
1,31,26
1,32,56
1,33,98
1,34,94
1,35,45
1,36,16
1,38,3
1,39,6
1,40,67
1,41,53
1,42,87
1,43,94
1,44,62
1,45,67
1,46,91
1,47,97
1,48,75
1,49,102
1,50,85
1,51,56
1,52,30
1,53,55
1,54,76
1,55,54
1,56,56
1,57,70
1,58,88
1,59,92
1,60,98
1,61,56
1,62,93
1,63,111
1,64,90
1,65,38
1,66,40
1,67,4
1,82,26
1,83,29
1,84,17
1,85,24
1,86,59
1,87,43
1,88,49
1,89,60
1,90,35
1,91,74
1,92,24
1,93,46
1,94,50
1,95,45
1,96,53
1,97,65
1,98,53
1,99,37
1,100,12
1,101,9
1,102,31
1,103,52
1,104,36
1,105,43
1,106,51
1,107,44
1,108,40
1,109,58
1,110,18
1,111,42
1,112,73
1,113,38
1,114,33
1,115,22
1,116,39
1,117,34
1,118,17
1,119,6
1,120,30
1,121,55
1,122,33
1,123,34
1,124,34
1,125,18
1,126,18
1,127,4
2,0,83
2,1,99
2,2,101
2,3,64
2,4,55
2,5,26
2,6,38
2,7,33
2,8,56
2,9,66
2,10,67
2,11,55
2,12,89
2,13,65
2,14,52
2,15,42
2,16,34
2,18,1
2,19,8
2,20,39
2,21,69
2,22,41
2,23,48
2,24,35
2,25,78
2,26,53
2,27,29
2,28,26
2,29,8
2,30,4
2,31,43
2,32,103
2,33,158
2,34,119
2,35,89
2,36,51
2,37,57
2,38,19
2,39,66
2,41,63
2,42,73
2,43,66
2,44,50
2,45,98
2,46,91
2,47,74
2,48,94
2,49,102
2,50,95
2,51,77
2,52,82
2,53,94
2,54,53
2,55,6
2,56,17
2,57,38
2,58,58
2,59,66
2,60,77
2,61,60
2,62,98
2,63,98
2,64,68
2,65,55
2,66,28
2,67,3
2,81,2
2,82,40
2,83,42
2,84,24
2,85,57
2,86,60
2,87,51
2,88,33
2,89,61
2,90,16
2,91,84
2,92,35
2,93,48
2,94,65
2,95,69
2,96,44
2,97,25
2,98,50
2,99,28
2,101,3
2,102,35
2,103,86
2,104,74
2,105,41
2,106,19
2,107,59
2,108,38
2,109,79
2,110,48
2,111,54
2,112,38
2,113,50
2,114,35
2,115,50
2,116,45
2,117,48
2,118,38
2,119,27
2,120,34
2,121,72
2,122,67
2,123,45
2,124,30
2,125,13
2,126,4
3,0,75
3,1,69
3,2,95
3,3,53
3,4,35
3,5,20
3,6,29
3,7,65
3,8,54
3,9,72
3,10,60
3,11,80
3,12,73
3,13,63
3,14,49
3,15,44
3,16,48
3,17,13
3,18,42
3,19,9
3,20,15
3,21,45
3,22,74
3,23,88
3,24,62
3,25,69
3,26,57
3,27,35
3,28,89
3,29,37
3,30,19
3,31,31
3,32,106
3,33,137
3,34,125
3,35,105
3,36,93
3,37,73
3,38,77
3,39,68
3,41,81
3,42,83
3,43,75
3,44,101
3,45,49
3,46,119
3,47,121
3,48,119
3,49,75
3,50,85
3,51,77
3,52,104
3,53,77
3,54,17
3,55,58
3,56,49
3,57,49
3,58,69
3,59,56
3,60,60
3,61,54
3,62,58
3,63,75
3,64,65
3,65,21
3,66,50
3,67,22
3,71,2
3,72,18
3,73,32
3,74,21
3,75,6
3,76,39
3,77,13
3,81,25
3,82,21
3,83,31
3,84,35
3,85,40
3,86,75
3,87,26
3,88,48
3,89,40
3,90,26
3,91,34
3,92,54
3,93,64
3,94,48
3,95,45
3,96,64
3,97,52
3,98,43
3,99,29
3,100,16
3,101,4
3,102,17
3,103,100
3,104,35
3,105,50
3,106,68
3,107,47
3,108,60
3,109,59
3,110,10
3,111,38
3,112,46
3,113,62
3,114,55
3,115,61
3,116,28
3,117,45
3,118,52
3,119,69
3,120,39
3,121,59
3,122,25
3,123,8
4,0,41
4,1,24
4,2,54
4,3,35
4,4,35
4,5,18
4,6,12
4,7,62
4,8,70
4,9,52
4,10,46
4,11,55
4,12,57
4,13,54
4,14,49
4,15,51
4,16,40
4,17,10
4,18,60
4,19,25
4,20,50
4,21,47
4,22,114
4,23,36
4,24,76
4,25,148
4,26,101
4,27,79
4,28,46
4,29,51
4,30,21
4,31,43
4,32,53
4,33,144
4,34,125
4,35,93
4,36,100
4,37,84
4,38,83
4,39,87
4,40,23
