x,y,pressures
0,15,2
0,16,2
0,26,1
1,14,1
1,15,1
1,24,1
1,27,1
1,31,1
2,4,1
2,19,1
2,31,0
2,35,1
3,19,3
3,21,1
3,22,1
3,27,1
3,29,2
3,30,3
3,39,0
4,20,1
4,21,2
4,22,2
4,23,2
4,26,1
4,29,1
5,17,1
5,18,1
5,20,1
5,21,1
5,22,1
5,23,2
5,25,2
5,31,2
5,43,0
5,47,2
6,5,1
6,7,0
6,18,2
6,19,1
6,25,1
6,27,2
6,37,0
6,48,1
7,13,0
7,18,2
7,19,2
7,27,2
7,30,2
7,31,2
7,32,2
7,47,3
8,4,0
8,10,0
8,18,2
8,19,1
8,26,1
8,29,2
8,30,2
8,31,2
8,32,1
8,46,2
8,47,2
8,50,1
9,3,1
9,8,0
9,9,0
9,17,2
9,19,3
9,25,3
9,28,4
9,29,4
9,30,2
9,31,1
10,9,0
10,43,1
10,54,1
11,0,0
11,1,0
11,8,0
11,15,1
11,28,2
11,30,1
11,38,1
11,42,2
11,43,1
11,44,2
11,45,1
11,46,1
11,48,2
11,50,1
11,56,1
11,57,1
12,29,2
12,30,1
12,42,2
12,43,2
12,49,1
12,54,1
13,1,0
13,8,0
13,9,0
13,21,1
13,26,2
13,27,2
13,28,1
13,29,1
13,42,1
13,47,1
13,52,1
14,28,1
14,39,1
15,9,0
15,20,1
15,24,2
15,27,2
15,30,1
15,37,3
16,24,1
16,30,1
16,33,1
16,35,1
16,36,2
16,37,2
16,51,1
16,53,2
16,60,1
16,61,6
17,24,3
17,25,2
17,29,1
17,32,1
17,35,2
17,54,1
18,13,1
18,19,1
18,20,1
18,25,1
18,48,1
18,60,2
18,76,2
19,12,1
19,34,1
19,35,2
19,48,1
19,51,4
19,119,2
20,17,1
20,25,1
20,26,2
20,27,1
20,49,1
20,50,2
20,117,2
20,118,2
20,119,2
20,121,3
21,14,2
21,23,1
21,26,1
21,40,1
21,54,1
21,68,2
21,73,1
21,94,2
21,117,2
21,119,2
21,122,3
22,7,0
22,24,1
22,25,1
22,28,1
22,32,1
22,73,1
22,92,1
22,122,4
22,124,4
23,2,0
23,3,0
23,4,2
23,27,2
23,32,1
23,87,2
23,91,1
23,121,2
24,4,1
24,5,1
24,20,1
24,21,1
24,24,1
24,25,1
24,28,1
24,29,1
24,33,1
24,49,1
24,50,1
24,84,2
24,91,1
24,117,2
24,121,2
24,124,4
24,126,1
25,4,1
25,18,1
25,24,1
25,83,1
25,87,3
25,88,1
25,93,2
25,96,2
25,100,2
25,101,2
25,102,2
26,6,1
26,7,1
26,18,1
26,23,1
26,24,1
26,25,1
26,87,1
26,93,2
26,95,1
26,101,2
26,102,2
27,20,1
27,21,1
27,22,1
27,24,2
27,27,1
27,38,1
27,40,2
27,41,3
27,42,2
27,74,2
27,106,2
28,0,1
28,2,0
28,20,1
28,24,1
28,25,1
28,42,2
28,80,1
28,84,1
28,103,2
28,127,2
29,21,2
29,22,1
29,37,1
29,76,2
29,107,1
30,0,1
30,19,1
30,20,1
30,22,1
30,27,1
30,46,2
30,95,2
30,97,2
30,98,2
30,100,5
31,0,1
31,1,1
31,18,1
31,19,1
31,21,2
31,43,2
31,96,2
32,0,0
32,15,2
32,16,1
32,21,2
32,22,2
32,28,2
32,33,2
32,94,2
32,98,1
32,101,2
32,107,1
33,0,2
33,1,2
33,18,1
33,19,2
33,20,3
33,21,2
33,22,1
33,23,2
33,29,2
33,36,2
33,86,1
33,99,2
33,100,1
33,101,2
33,107,1
33,108,1
34,15,1
34,16,1
34,17,2
34,18,2
34,22,1
34,24,2
34,36,2
34,107,2
35,20,2
35,21,1
35,34,2
35,38,2
35,107,2
35,109,2
36,0,1
36,2,1
36,35,1
36,37,2
36,38,2
36,83,2
36,90,2
36,92,1
36,93,1
36,99,2
36,107,1
36,108,2
37,0,1
37,1,1
37,2,1
37,3,1
37,4,1
37,23,2
37,36,2
37,51,2
37,79,2
37,89,2
37,92,1
37,93,1
37,95,1
37,106,2
37,108,2
37,111,2
37,112,2
38,0,1
38,1,2
38,2,1
38,3,1
38,15,2
38,26,2
38,36,1
38,38,2
38,47,2
38,81,2
38,91,1
38,93,1
38,95,1
38,96,1
38,107,2
38,110,2
39,0,2
39,1,1
39,2,1
39,15,2
39,80,2
39,81,2
39,86,1
39,89,1
39,91,0
39,92,1
39,93,1
39,95,1
39,107,2
39,108,1
39,109,1
40,0,1
40,1,2
40,2,1
40,31,1
40,80,1
40,81,1
40,93,1
40,95,1
40,106,2
40,107,2
41,0,1
41,1,1
41,17,3
41,18,5
41,41,2
41,44,2
41,88,1
41,92,1
41,93,1
41,110,1
42,0,2
42,2,1
42,17,5
42,25,2
42,40,2
42,41,2
42,43,2
42,64,2
42,79,1
42,87,1
42,88,1
42,92,1
42,108,2
42,110,1
42,113,1
43,0,1
43,4,1
43,15,2
43,16,5
43,17,5
43,25,1
43,40,2
43,78,1
43,79,1
43,88,1
43,91,1
43,93,1
43,102,2
43,103,2
43,105,2
43,106,2
43,109,1
43,110,1
43,111,1
43,112,1
44,2,1
44,3,1
44,16,6
44,17,5
44,19,2
44,25,2
44,39,2
44,44,2
44,83,1
44,88,1
44,91,1
44,102,2
44,103,2
44,108,2
44,109,2
44,110,1
44,111,1
45,1,1
45,2,1
45,3,1
45,4,0
45,14,2
45,15,2
45,16,5
45,20,3
45,33,2
45,79,1
45,81,1
45,82,2
45,83,1
45,88,0
45,89,1
45,98,2
45,100,2
45,101,2
45,106,2
45,107,2
45,108,2
45,109,2
45,110,1
46,3,1
46,13,2
46,14,2
46,19,2
46,38,2
46,57,2
46,72,2
46,80,1
46,82,2
46,84,1
46,88,2
46,100,2
46,106,1
46,107,2
46,108,2
46,109,2
46,110,1
46,111,1
47,0,1
47,8,1
47,13,2
47,14,2
47,18,4
47,21,2
47,40,2
47,42,2
47,57,2
47,79,1
47,80,1
47,81,1
47,82,1
47,86,0
47,89,1
47,107,2
47,109,2
47,121,2
48,0,1
48,1,1
48,4,1
48,5,1
48,6,1
48,7,1
48,8,1
48,9,1
48,11,2
48,13,2
48,17,2
48,40,2
48,42,2
48,50,2
48,63,2
48,64,2
48,71,1
48,75,1
48,78,1
48,83,1
48,89,1
48,90,2
48,102,2
48,107,2
48,109,2
49,1,1
49,4,1
49,5,1
49,8,2
49,9,2
49,10,2
49,19,2
49,20,2
49,40,2
49,43,2
49,44,4
49,47,2
49,61,2
49,76,1
49,80,1
49,81,1
49,84,1
49,101,2
49,103,2
49,105,2
49,106,2
49,107,2
49,108,2
50,3,1
50,4,1
