x,y,pressures
0,23,4
0,27,3
0,36,5
0,37,4
0,43,3
0,44,3
0,45,5
0,46,4
0,53,2
0,60,2
0,62,1
0,65,2
0,112,5
1,36,5
1,37,5
1,45,5
1,46,4
1,50,2
1,66,2
1,90,3
1,91,4
1,112,4
1,124,4
2,37,5
2,45,5
2,63,2
2,127,4
3,40,6
3,41,6
3,89,3
4,32,6
4,33,5
4,34,6
4,38,6
4,51,2
4,63,4
4,71,3
4,86,3
4,88,4
4,89,4
5,63,4
5,72,2
5,86,3
6,65,4
6,66,5
6,73,5
6,85,4
6,122,3
7,33,6
7,47,4
7,65,6
7,102,4
7,118,3
8,37,6
8,67,4
8,69,4
8,70,2
9,28,5
9,50,5
9,51,4
9,52,4
9,62,3
9,63,2
9,64,6
9,66,3
9,69,4
9,83,4
9,84,3
10,44,5
10,50,5
10,65,4
10,66,3
10,68,5
10,80,2
11,17,3
11,37,6
11,39,5
11,45,5
11,50,5
11,52,3
11,72,8
11,73,5
11,76,3
11,77,3
11,81,2
11,84,4
11,103,4
12,17,2
12,37,7
12,38,6
12,44,5
12,63,3
12,75,3
12,103,4
13,1,3
13,3,1
13,6,3
13,9,3
13,11,3
13,37,6
13,38,7
13,43,5
13,45,5
13,50,2
13,51,4
13,56,4
13,60,3
13,72,2
13,76,5
13,78,5
13,101,4
14,0,3
14,1,2
14,3,1
14,5,3
14,14,3
14,45,6
14,50,2
14,52,4
14,57,3
14,75,4
14,106,6
15,1,2
15,5,4
15,7,3
15,8,4
15,13,3
15,34,4
15,121,4
16,2,4
16,3,4
16,5,2
16,7,3
16,11,3
16,12,4
16,13,4
16,15,4
16,17,4
16,18,5
16,22,3
16,41,3
16,42,4
16,50,4
17,1,2
17,3,2
17,4,3
17,7,3
17,8,1
17,11,4
17,13,5
17,19,3
18,1,4
18,3,3
18,5,4
18,6,4
18,11,3
18,12,5
18,16,3
18,17,4
18,32,4
18,100,5
18,101,3
18,124,4
19,1,3
19,3,2
19,4,2
19,8,1
19,10,4
19,14,5
19,15,3
19,97,5
19,102,6
20,0,4
20,1,2
20,4,3
20,18,5
20,22,6
20,52,2
20,103,6
21,0,2
21,4,3
21,7,3
21,14,4
21,21,6
21,57,3
21,95,5
22,3,1
22,14,4
22,17,4
22,22,6
22,23,6
23,1,2
23,6,3
23,15,5
23,16,4
23,17,3
23,18,3
23,22,6
23,28,3
23,57,3
23,95,5
24,2,2
24,5,3
24,8,3
24,11,3
24,12,2
24,14,6
24,16,5
24,17,4
25,3,4
25,4,3
25,5,4
25,7,3
25,9,4
25,10,5
25,13,5
25,14,4
25,15,5
25,17,4
25,21,4
25,22,7
25,35,4
26,4,3
26,8,3
26,13,5
26,15,3
26,21,6
26,22,6
26,23,7
26,36,5
27,12,5
27,37,7
27,78,5
27,87,5
27,122,2
27,123,2
28,3,4
28,6,3
28,8,1
28,11,5
28,13,4
28,16,5
28,17,5
28,39,4
28,40,5
28,71,5
29,0,2
29,1,3
29,3,3
29,5,3
29,6,2
29,10,5
29,21,4
29,40,4
29,51,5
30,5,2
30,10,4
30,16,3
30,76,5
30,125,2
30,126,2
31,1,2
31,12,6
31,20,4
31,46,5
31,58,3
31,90,4
31,123,1
32,7,2
32,14,6
32,21,3
32,33,4
32,47,5
32,48,5
32,83,4
32,93,5
32,116,2
32,121,2
33,13,5
33,14,4
33,16,5
33,22,3
33,29,3
33,31,5
33,32,5
33,94,5
33,113,3
33,118,2
33,119,5
33,123,2
34,11,3
34,122,3
34,126,2
35,9,2
35,30,4
35,33,3
35,81,6
35,82,8
35,83,4
35,112,2
35,121,1
36,30,5
36,31,4
36,66,5
36,94,5
36,100,3
36,113,2
36,115,2
36,118,4
36,120,2
36,121,2
37,8,3
37,9,3
37,12,2
37,14,2
37,21,2
37,91,4
37,94,4
37,100,3
37,113,2
37,115,1
37,122,1
38,7,4
38,65,5
38,89,5
38,90,5
38,110,1
38,111,2
38,117,3
38,120,2
38,122,3
39,28,1
39,59,4
39,81,4
39,85,8
39,110,2
39,114,3
39,115,1
39,123,2
40,5,4
40,7,4
40,9,3
40,64,5
40,113,2
40,119,3
40,123,3
41,18,2
41,21,3
41,53,4
41,112,3
41,114,2
41,119,2
41,122,2
42,19,2
42,21,2
42,24,2
42,25,2
42,120,3
43,24,2
43,118,2
43,120,2
43,121,2
43,123,2
44,123,1
45,63,5
45,117,2
45,119,3
45,121,2
46,31,2
46,115,2
46,118,2
46,119,3
46,121,3
46,125,2
47,100,5
47,119,3
47,122,4
47,126,2
48,100,4
49,122,4
49,126,2
50,59,4
50,61,5
50,118,4
50,121,4
50,127,2
51,60,4
51,127,2
52,101,4
53,59,4
53,60,3
54,96,5
54,115,4
54,126,4
55,115,3
56,102,5
56,103,5
56,124,4
58,99,5
58,126,4
59,95,5
60,87,3
60,88,4
60,100,6
61,114,2
61,115,2
61,124,1
62,96,4
63,52,3
63,87,4
63,94,5
63,95,4
63,125,1
64,51,3
64,52,3
64,93,3
64,94,4
64,100,3
65,50,2
65,83,3
65,93,4
65,112,3
66,51,3
66,82,4
66,94,5
66,95,4
66,101,4
66,105,3
66,121,2
66,126,1
67,49,3
67,82,3
67,91,4
67,94,4
67,97,5
67,101,4
67,109,3
67,113,4
67,125,1
67,126,2
68,51,3
68,82,5
68,94,4
68,95,4
68,104,3
68,107,4
68,108,4
68,118,5
69,49,3
69,50,3
69,52,3
69,90,5
69,91,5
69,93,3
69,102,4
69,106,4
69,107,4
69,112,2
69,114,4
69,118,5
69,123,4
69,125,1
69,126,2
69,127,3
70,49,2
70,50,3
70,89,4
70,90,6
70,91,5
70,92,5
70,93,4
70,104,5
70,106,5
70,107,5
70,110,5
70,112,3
70,113,4
70,114,3
70,117,4
70,121,2
70,126,3
71,50,3
71,86,6
71,87,5
71,89,5
71,93,5
71,102,6
71,105,5
71,113,4
71,114,3
71,116,3
71,119,2
71,121,2
71,123,3
72,88,5
72,89,5
72,93,4
72,99,6
72,101,5
72,107,4
72,115,2
72,116,4
72,117,3
72,118,4
72,124,2
73,39,3
73,99,6
73,100,6
73,102,4
73,108,6
73,109,3
73,110,3
73,114,2
73,116,3
73,118,1
73,121,1
74,43,2
74,96,5
74,101,5
74,102,5
74,113,4
74,115,3
74,127,1
75,38,2
75,106,4
75,115,4
75,116,3
75,119,2
76,94,3
76,115,3
76,116,4
76,120,2
76,124,1
77,36,2
77,94,4
77,95,6
77,100,5
77,101,5
77,104,4
77,105,4
77,115,2
77,121,2
77,125,2
78,35,2
78,93,5
78,95,5
78,100,5
78,103,4
78,104,4
78,105,3
78,110,3
78,115,1
78,120,3
78,124,4
78,125,3
79,36,4
79,94,5
79,101,5
79,102,5
79,103,4
79,104,4
79,106,3
79,113,3
79,122,2
79,127,2
80,101,5
80,103,4
80,110,2
80,112,6
80,115,2
80,119,3
80,120,2
81,92,5
81,100,5
81,114,3
81,116,3
81,120,2
81,126,3
81,127,1
82,93,5
82,99,4
82,116,2
82,117,2
82,118,3
82,119,4
83,88,6
83,93,3
83,98,5
83,102,4
83,112,4
83,115,3
83,117,2
83,121,3
83,122,2
83,125,3
83,126,2
83,127,2
84,80,4
84,89,3
84,97,4
84,113,2
84,114,1
84,126,3
85,30,2
85,111,2
85,113,2
85,114,2
85,115,3
85,116,2
85,117,3
85,118,2
85,120,3
86,72,4
86,78,4
86,88,4
86,103,6
86,112,1
86,113,2
86,117,3
86,127,4
87,75,4
87,78,4
87,108,3
87,110,5
87,111,4
87,115,2
87,117,4
87,119,4
87,125,1
88,75,4
88,99,6
88,102,6
88,108,5
88,116,1
88,118,6
88,127,2
89,87,4
89,97,4
89,101,4
89,107,4
89,108,4
89,120,2
89,123,3
89,125,2
89,127,2
90,106,4
90,112,5
90,115,2
90,116,3
90,118,4
90,124,2
91,85,5
91,97,5
91,98,6
91,108,2
91,114,1
91,115,2
91,120,2
91,125,5
91,126,1
92,84,3
92,85,3
92,115,2
92,117,1
92,118,2
92,125,4
92,126,1
93,84,4
93,85,3
93,105,5
93,115,2
93,117,3
93,118,2
93,125,2
94,25,2
94,27,2
94,81,4
94,98,4
94,102,4
94,112,5
94,116,5
94,117,4
95,78,5
95,116,3
96,92,5
97,100,5
97,107,3
97,108,2
97,112,2
97,115,4
98,125,2
98,127,2
99,108,6
99,109,5
99,110,6
99,113,3
100,109,3
100,110,6
101,108,6
102,127,5
103,104,4
103,109,3
104,102,4
104,107,4
104,108,3
105,97,7
105,105,4
105,116,4
105,117,3
106,114,5
106,122,3
107,93,3
107,108,3
107,109,3
107,114,3
107,118,3
107,119,4
107,120,4
108,99,4
108,107,4
108,120,3
109,110,4
110,95,4
110,108,3
110,110,3
111,15,3
111,94,3
111,99,4
111,117,3
112,85,5
112,92,4
112,95,3
112,101,4
112,111,3
112,120,6
113,85,5
113,89,4
114,75,6
114,76,6
114,77,5
114,104,6
114,121,3
115,72,5
115,73,4
115,74,4
115,75,5
115,84,5
115,107,3
115,123,4
115,124,4
116,72,5
116,73,7
116,76,5
116,81,6
116,85,5
116,106,3
116,108,3
117,8,5
117,70,4
117,72,6
117,86,6
117,87,4
117,121,3
118,68,5
118,72,6
118,80,5
118,96,5
118,108,4
119,6,4
119,45,4
119,46,3
119,67,5
119,78,5
119,98,4
119,99,4
119,112,3
119,118,3
120,0,4
120,8,5
120,66,5
120,101,3
120,102,3
120,107,3
120,113,4
120,115,4
121,0,4
121,1,5
121,6,6
121,64,4
121,104,3
121,105,3
121,115,5
121,116,3
121,119,3
122,6,4
122,7,4
122,98,3
122,103,4
122,111,2
122,113,4
123,5,4
123,7,5
123,55,5
123,69,5
123,86,4
123,107,3
123,111,4
123,112,4
124,6,4
124,69,5
124,77,5
124,78,5
124,81,5
124,88,6
124,104,3
124,107,3
124,112,6
125,64,6
125,77,7
125,78,6
125,80,6
125,81,5
125,82,6
125,108,3
126,5,5
126,58,4
126,78,8
126,80,6
126,81,5
126,83,4
126,85,7
126,106,4
126,109,4
126,118,4
126,119,4
126,120,3
127,79,6
127,81,4
127,82,5
127,83,6
127,84,6
127,85,7
127,108,4
127,115,5
