x,y,pressures
0,26,0
0,27,0
0,28,0
0,95,0
0,96,0
0,97,0
0,101,0
0,102,0
0,103,0
0,104,0
0,106,0
0,114,0
0,116,0
1,28,0
1,91,0
1,101,0
1,102,0
1,103,0
1,105,0
1,106,0
1,111,0
1,112,0
1,127,0
2,28,0
2,89,0
2,91,0
2,95,0
2,97,0
2,102,0
2,103,0
2,104,0
2,105,0
2,107,0
2,114,0
2,121,0
2,125,0
3,29,0
3,31,0
3,95,0
3,107,0
3,111,0
3,118,0
4,15,0
4,24,0
4,25,0
4,95,0
4,105,0
4,109,0
4,112,0
4,113,0
4,117,0
4,118,0
4,120,0
4,122,0
5,23,0
5,24,0
5,25,0
5,31,0
5,36,0
5,85,0
5,95,0
5,103,0
5,105,0
5,106,0
5,109,0
5,116,0
5,117,0
5,118,0
5,125,0
6,22,0
6,23,0
6,24,0
6,53,0
6,83,0
6,84,1
6,85,1
6,101,0
6,102,0
6,103,0
6,104,0
6,106,0
6,109,0
6,110,0
6,113,0
6,114,0
6,115,0
6,125,0
7,24,0
7,28,0
7,84,0
7,88,0
7,103,0
7,104,0
7,105,0
7,106,0
7,107,0
7,108,0
7,109,0
7,113,0
7,118,0
7,119,0
7,120,0
8,23,0
8,24,0
8,25,0
8,31,0
8,44,0
8,83,0
8,103,0
8,104,0
8,109,0
8,112,0
8,114,0
8,115,0
8,116,0
8,118,0
8,121,0
8,127,0
9,24,0
9,25,0
9,31,0
9,37,0
9,79,0
9,82,2
9,88,0
9,95,0
9,106,0
9,107,0
9,108,0
9,112,0
9,114,0
9,115,0
9,118,0
9,122,0
9,123,0
9,126,0
9,127,0
10,22,0
10,23,0
10,24,0
10,25,0
10,38,0
10,89,0
10,90,0
10,112,0
10,121,0
10,127,0
11,21,0
11,22,0
11,23,0
11,24,0
11,26,0
11,38,0
11,52,0
11,82,1
11,90,0
11,106,0
11,107,0
11,108,0
11,121,0
12,23,0
12,24,0
12,83,1
12,87,1
12,91,0
12,93,0
12,94,0
12,115,0
12,126,0
12,127,0
13,24,0
13,38,0
13,90,0
13,99,0
13,106,0
13,116,0
13,117,0
13,120,0
13,123,0
13,124,0
13,126,0
14,28,0
14,89,0
14,93,0
14,96,0
14,97,0
14,99,0
14,101,0
14,102,0
14,122,0
15,16,0
15,22,0
15,23,0
15,99,0
15,102,0
15,103,0
15,116,0
15,121,0
15,122,0
15,127,0
16,2,0
16,36,0
16,46,0
16,95,0
16,97,0
16,103,0
16,118,0
16,119,0
16,120,0
16,121,0
16,126,0
17,23,0
17,52,0
17,103,0
17,117,0
17,118,0
17,119,0
17,126,0
18,0,0
18,6,0
18,46,0
18,70,0
18,102,0
18,114,0
18,120,0
18,126,0
18,127,0
19,0,0
19,1,0
19,7,0
19,14,0
19,45,0
19,46,0
19,51,0
19,71,0
19,109,0
19,112,0
19,113,0
19,116,0
19,117,0
19,118,0
19,125,0
19,126,0
20,2,0
20,8,0
20,44,0
20,45,0
20,46,0
20,84,2
20,86,2
20,107,0
20,108,0
20,109,0
20,110,0
20,112,0
20,113,0
21,1,0
21,11,0
21,12,0
21,14,3
21,21,0
21,44,0
21,46,0
21,106,0
21,107,0
21,108,0
21,109,0
21,110,0
21,113,0
22,1,0
22,8,0
22,9,0
22,11,2
22,14,2
22,42,0
22,43,0
22,44,0
22,45,0
22,47,0
22,121,0
22,126,0
23,0,3
23,2,0
23,10,0
23,11,0
23,12,2
23,13,2
23,14,0
23,20,0
23,22,0
23,43,0
23,44,0
23,51,0
23,100,0
23,118,0
23,119,0
24,0,1
24,4,0
24,5,0
24,12,0
24,13,2
24,43,0
24,44,0
24,50,0
24,84,2
24,119,0
24,120,0
24,122,0
24,124,0
25,0,2
25,1,2
25,4,1
25,11,0
25,19,1
25,21,0
25,87,0
25,124,0
25,125,0
25,126,0
26,0,2
26,1,2
26,2,2
26,3,2
26,7,1
26,13,1
26,14,0
26,18,1
26,19,0
26,20,0
26,21,0
26,87,1
27,0,3
27,1,2
27,2,2
27,3,3
27,4,4
27,5,0
27,6,2
27,7,2
27,10,2
27,11,3
27,13,2
27,14,0
27,20,0
27,22,0
27,42,0
27,85,2
27,125,0
27,126,0
27,127,0
28,0,2
28,5,3
28,6,2
28,7,1
28,9,2
28,12,2
28,13,3
28,14,1
28,15,1
28,17,0
28,18,1
28,22,0
28,23,0
28,48,0
28,116,0
28,127,0
29,0,2
29,8,1
29,9,1
29,14,2
29,16,2
29,18,1
29,21,0
29,33,1
29,42,0
29,54,0
29,93,0
29,94,0
29,117,0
29,118,0
29,119,0
29,122,0
29,123,0
29,125,0
30,1,2
30,2,3
30,5,1
30,6,1
30,7,2
30,8,2
30,11,0
30,15,4
30,16,3
30,17,1
30,18,1
30,19,2
30,20,2
30,27,1
30,54,0
30,85,1
30,96,0
30,118,0
30,119,0
30,120,0
30,121,0
30,122,0
30,123,0
30,124,0
30,125,0
30,126,0
31,0,2
31,2,2
31,5,2
31,6,1
31,7,2
31,9,2
31,12,1
31,16,3
31,17,2
31,19,3
31,20,2
31,26,1
31,27,2
31,28,2
31,32,2
31,48,0
31,54,0
31,55,0
31,85,1
31,89,1
31,117,0
31,126,0
32,0,0
32,1,2
32,2,2
32,5,0
32,7,2
32,9,2
32,12,1
32,15,4
32,16,3
32,17,2
32,26,2
32,34,0
32,48,0
32,57,0
32,89,1
32,124,0
32,126,0
33,3,3
33,4,4
33,7,2
33,15,2
33,16,3
33,17,2
33,25,2
33,32,1
33,43,0
33,87,1
33,88,1
33,89,1
33,126,0
33,127,0
34,3,2
34,13,1
34,16,3
34,18,0
34,23,0
34,24,1
34,27,1
34,87,1
34,89,1
34,123,0
34,125,0
34,126,0
34,127,0
35,4,0
35,9,1
35,12,1
35,13,2
35,14,2
35,15,2
35,16,2
35,17,1
35,18,0
35,23,0
35,27,1
35,30,1
35,36,1
35,60,0
35,87,1
35,89,1
35,91,1
35,92,1
35,121,0
35,122,0
35,123,0
35,125,0
36,4,2
36,8,2
36,9,1
36,13,4
36,15,2
36,21,0
36,22,0
36,24,1
36,25,0
36,26,2
36,31,1
36,36,2
36,61,0
36,63,0
36,91,1
36,92,0
36,96,0
36,120,0
36,123,0
36,126,0
36,127,0
37,13,2
37,20,1
37,21,1
37,23,1
37,24,3
37,27,1
37,125,0
37,126,0
38,18,3
38,19,2
38,20,1
38,22,2
38,23,5
38,48,0
38,85,1
38,125,0
39,0,2
39,1,2
39,18,3
39,20,0
39,21,0
39,24,3
39,25,2
39,28,2
39,93,1
39,105,0
40,17,1
40,18,2
40,23,3
40,29,0
40,33,1
40,54,0
40,96,1
40,103,0
40,125,0
41,0,2
41,1,2
41,15,1
41,16,0
41,17,2
41,18,2
41,19,2
41,20,2
41,21,2
41,22,5
41,23,3
41,24,2
41,25,2
41,26,2
41,28,2
41,34,1
41,40,2
41,41,2
41,54,0
41,55,0
41,60,0
41,85,1
41,96,0
41,124,0
41,125,0
42,0,2
42,1,2
42,15,0
42,17,1
42,18,1
42,19,2
42,20,2
42,21,3
42,22,4
42,23,4
42,24,4
42,25,2
42,26,2
42,27,0
42,28,0
42,34,4
42,35,3
42,36,2
42,37,2
42,38,2
42,40,2
42,41,2
42,53,0
42,54,0
42,55,0
42,99,0
42,102,0
42,107,0
43,1,2
43,17,2
43,19,2
43,20,3
43,21,4
43,22,3
43,23,3
43,24,3
43,25,3
43,26,2
43,27,1
43,28,1
43,33,3
43,34,5
43,36,2
43,37,3
43,38,3
43,40,2
43,41,2
43,49,0
43,55,0
43,59,0
43,85,1
43,127,0
44,1,2
44,17,2
44,21,3
44,22,3
44,23,4
44,24,2
44,25,3
44,26,2
44,27,1
44,33,4
44,34,5
44,35,4
44,36,4
44,37,4
44,41,2
44,42,1
44,45,0
44,54,0
44,60,0
44,63,0
44,64,0
44,76,2
44,85,2
44,95,0
45,0,2
45,1,2
45,3,1
45,17,2
45,18,2
45,19,1
45,31,0
45,32,3
45,33,5
45,34,5
45,36,5
45,37,4
45,38,3
45,40,2
45,41,1
45,62,0
45,63,0
45,75,0
45,95,0
45,113,0
46,2,2
46,8,0
46,9,0
46,18,3
46,20,2
46,21,3
46,22,0
46,24,1
46,26,1
46,29,1
46,31,3
46,32,5
46,33,5
46,34,5
46,35,5
46,36,5
46,38,3
46,40,0
46,42,0
46,44,1
46,55,0
46,63,0
46,74,2
46,113,0
47,2,1
47,3,0
47,4,1
47,10,0
47,17,3
47,20,3
47,21,2
47,22,3
47,24,2
47,25,3
47,26,2
47,27,1
47,30,2
47,31,4
47,32,4
47,33,5
47,34,5
47,35,5
47,36,5
47,38,0
47,41,1
47,43,3
47,44,0
47,46,1
47,47,1
47,62,0
47,63,0
47,73,2
47,80,0
47,87,0
47,113,0
48,0,2
48,1,4
48,2,2
48,4,0
48,10,0
48,20,1
48,21,1
48,22,2
48,23,2
48,24,3
48,25,3
48,26,2
48,27,1
48,29,0
48,31,2
48,33,4
48,34,5
48,35,5
48,38,1
48,39,4
48,40,3
48,43,2
48,45,1
48,55,0
48,56,0
48,60,0
48,81,0
48,86,0
48,112,0
48,113,0
48,114,0
48,115,0
49,2,3
49,3,2
49,4,2
49,5,0
49,19,2
49,20,2
49,21,1
49,24,2
49,25,1
49,27,0
49,28,1
49,29,2
49,30,2
49,33,3
49,34,3
49,38,5
49,39,4
49,40,4
49,41,3
49,42,3
49,44,1
49,64,0
49,84,0
49,95,0
49,114,0
49,115,0
49,116,0
50,0,3
50,1,3
50,2,2
50,3,1
50,4,1
50,5,2
50,6,1
50,19,2
50,20,2
50,21,3
50,23,3
50,26,2
