x,y,pressures
0,7,2
0,8,2
0,14,2
0,16,5
0,17,5
0,19,7
0,20,7
0,21,7
0,22,6
0,23,6
0,24,6
0,25,7
0,26,6
0,27,9
0,28,7
0,34,8
0,35,8
0,37,9
0,39,5
0,42,7
0,43,7
0,45,6
0,46,7
0,47,7
0,49,7
0,50,8
0,51,7
0,52,5
0,54,4
0,55,7
0,56,7
0,57,6
0,58,7
0,60,7
0,61,8
0,62,9
0,63,8
0,64,8
0,65,7
0,66,5
0,67,5
0,68,5
0,69,4
0,70,4
0,72,4
0,73,3
0,74,3
0,75,4
0,76,4
0,77,4
0,78,3
0,79,4
0,80,4
0,81,4
0,82,4
0,83,4
0,84,4
0,85,6
0,86,7
0,87,4
0,88,5
0,89,4
0,90,3
0,91,4
0,92,4
0,93,4
0,96,4
0,97,7
0,98,8
0,99,8
0,100,7
0,101,5
0,103,2
0,104,4
0,106,5
0,109,4
0,110,5
0,111,4
0,112,4
0,114,5
0,115,5
0,116,4
0,122,2
0,123,4
0,126,2
0,127,2
1,0,2
1,2,3
1,8,4
1,12,3
1,15,4
1,16,4
1,17,2
1,20,4
1,22,6
1,24,7
1,27,6
1,35,6
1,36,7
1,37,7
1,38,6
1,39,5
1,43,6
1,45,5
1,46,6
1,47,7
1,48,6
1,49,8
1,50,8
1,51,6
1,52,5
1,55,6
1,56,6
1,57,5
1,58,5
1,60,7
1,61,8
1,62,7
1,63,8
1,64,7
1,65,7
1,66,6
1,67,6
1,68,5
1,69,5
1,71,3
1,72,3
1,73,3
1,74,4
1,75,5
1,76,3
1,77,3
1,80,5
1,81,3
1,82,3
1,83,3
1,84,5
1,85,4
1,86,5
1,88,4
1,89,5
1,90,4
1,91,4
1,92,3
1,93,4
1,94,4
1,97,8
1,98,8
1,99,8
1,100,8
1,101,6
1,105,4
1,107,5
1,108,5
1,109,5
1,110,4
1,114,4
1,115,6
1,116,5
1,117,4
1,118,2
1,121,2
1,122,2
1,123,3
1,125,2
1,126,4
1,127,5
2,0,6
2,7,3
2,8,5
2,12,5
2,13,4
2,14,3
2,15,6
2,16,5
2,18,3
2,20,7
2,22,7
2,23,7
2,25,7
2,27,7
2,34,8
2,35,4
2,36,5
2,37,5
2,38,6
2,39,6
2,40,6
2,48,7
2,54,4
2,55,6
2,56,7
2,61,6
2,62,6
2,63,7
2,64,6
2,65,7
2,66,7
2,67,5
2,68,5
2,69,4
2,70,4
2,71,4
2,72,5
2,74,4
2,75,4
2,76,4
2,77,4
2,78,6
2,79,5
2,80,4
2,83,2
2,84,5
2,85,4
2,86,3
2,87,3
2,88,3
2,89,4
2,90,4
2,91,3
2,92,4
2,94,4
2,95,4
2,96,7
2,97,8
2,98,8
2,99,8
2,100,8
2,101,6
2,103,5
2,104,4
2,106,5
2,107,5
2,108,4
2,109,6
2,110,5
2,114,4
2,115,5
2,116,4
2,118,2
2,119,3
2,120,1
2,121,2
2,123,4
2,124,3
2,125,3
2,127,2
3,0,3
3,4,2
3,6,3
3,10,6
3,11,7
3,12,7
3,15,6
3,16,7
3,17,7
3,18,4
3,19,7
3,20,7
3,22,6
3,23,6
3,25,4
3,26,4
3,27,5
3,28,3
3,32,6
3,33,5
3,35,7
3,36,6
3,38,7
3,39,6
3,40,8
3,50,6
3,51,5
3,54,4
3,56,7
3,57,5
3,59,5
3,60,9
3,61,8
3,63,7
3,65,7
3,66,7
3,67,6
3,68,5
3,69,5
3,70,5
3,71,6
3,72,4
3,73,6
3,74,4
3,75,4
3,76,3
3,77,4
3,78,4
3,79,3
3,80,4
3,84,3
3,85,3
3,86,3
3,88,4
3,89,3
3,91,4
3,93,4
3,94,4
3,95,5
3,96,6
3,97,8
3,98,8
3,99,8
3,100,8
3,101,5
3,102,5
3,103,5
3,104,4
3,105,5
3,106,3
3,107,6
3,108,5
3,109,5
3,116,5
3,117,6
3,119,3
3,120,3
3,121,2
3,124,3
4,8,7
4,9,7
4,10,7
4,12,7
4,17,8
4,18,6
4,22,6
4,26,6
4,29,4
4,33,5
4,34,7
4,35,8
4,36,5
4,37,6
4,39,8
4,41,7
4,45,3
4,46,5
4,47,5
4,48,7
4,49,7
4,50,6
4,51,5
4,54,3
4,55,3
4,56,3
4,58,4
4,60,7
4,61,9
4,62,8
4,63,7
4,64,7
4,65,4
4,66,6
4,67,6
4,68,6
4,69,5
4,70,6
4,71,5
4,72,5
4,76,2
4,77,4
4,78,4
4,79,3
4,87,3
4,88,3
4,93,3
4,94,4
4,95,5
4,96,8
4,97,8
4,98,8
4,100,8
4,101,7
4,102,6
4,103,5
4,104,4
4,107,5
4,108,5
4,112,5
4,116,6
4,117,4
4,119,3
4,121,4
4,122,3
4,123,3
5,7,5
5,10,7
5,11,7
5,13,7
5,14,6
5,17,7
5,20,6
5,21,3
5,27,3
5,29,6
5,30,5
5,32,5
5,33,4
5,35,6
5,36,7
5,37,6
5,39,7
5,40,6
5,41,5
5,45,2
5,46,7
5,47,4
5,48,8
5,49,8
5,50,6
5,51,6
5,52,3
5,57,6
5,58,4
5,62,8
5,63,6
5,64,6
5,65,5
5,66,4
5,67,5
5,68,5
5,69,6
5,70,5
5,71,5
5,78,3
5,93,3
5,94,4
5,95,5
5,97,7
5,100,8
5,101,7
5,102,6
5,104,4
5,105,5
5,107,4
5,108,5
5,109,5
5,112,6
5,115,2
5,116,6
5,119,4
5,120,4
5,121,4
5,122,3
5,123,5
6,5,3
6,7,5
6,10,6
6,11,7
6,14,7
6,15,7
6,16,7
6,17,6
6,18,7
6,19,5
6,27,4
6,28,4
6,29,7
6,31,6
6,32,7
6,35,6
6,36,7
6,37,7
6,38,6
6,39,7
6,42,7
6,44,2
6,45,5
6,47,5
6,48,7
6,50,8
6,51,7
6,52,4
6,53,3
6,54,4
6,55,4
6,56,4
6,58,7
6,59,5
6,60,9
6,61,8
6,62,5
6,63,5
6,64,6
6,65,5
6,66,5
6,67,5
6,68,7
6,69,6
6,70,5
6,81,3
6,84,2
6,91,2
6,92,3
6,93,6
6,94,8
6,95,6
6,96,8
6,97,7
6,98,6
6,100,7
6,101,7
6,102,6
6,103,6
6,104,4
6,105,4
6,106,4
6,107,4
6,109,6
6,111,4
6,112,4
6,114,3
6,115,4
6,117,1
6,118,3
6,119,4
6,120,3
6,121,4
7,7,7
7,8,5
7,9,7
7,12,6
7,13,6
7,15,5
7,17,6
7,18,8
7,19,7
7,27,5
7,29,6
7,33,6
7,34,6
7,36,7
7,37,6
7,38,7
7,42,8
7,44,6
7,48,6
7,49,7
7,50,8
7,51,6
7,55,3
7,56,6
7,57,5
7,58,5
7,60,8
7,61,6
7,62,5
7,63,6
7,64,6
7,65,7
7,67,5
7,69,4
7,71,3
7,72,3
7,76,3
7,79,3
7,80,3
7,82,3
7,83,3
7,84,3
7,85,3
7,86,3
7,87,4
7,88,6
7,89,5
7,90,4
7,91,5
7,92,6
7,93,8
7,94,8
7,95,7
7,96,7
7,97,6
7,98,5
7,99,5
7,100,7
7,101,7
7,102,6
7,103,6
7,104,4
7,107,5
7,108,4
7,109,4
7,110,4
7,111,4
7,113,5
7,114,6
7,115,6
7,116,4
7,117,3
7,118,3
7,120,4
7,122,3
7,123,3
7,124,3
8,4,5
8,6,7
8,8,4
8,9,7
8,10,7
8,11,7
8,12,8
8,13,7
8,14,7
8,15,7
8,17,8
8,18,7
8,19,5
8,20,5
8,25,4
8,26,8
8,27,7
8,28,6
8,29,6
8,30,5
8,34,5
8,39,6
8,40,6
8,41,6
8,44,4
8,47,2
8,49,6
8,50,7
8,56,5
8,57,6
8,58,5
8,59,8
8,61,7
8,62,5
8,63,6
8,64,9
8,65,7
8,66,6
8,67,6
8,68,5
8,70,3
8,71,5
8,72,4
8,73,3
8,75,3
8,76,3
8,78,3
8,79,3
8,81,3
8,83,3
8,84,3
8,85,3
8,86,6
8,87,5
8,88,7
8,89,6
8,90,5
8,91,8
8,92,8
8,93,7
8,94,7
8,95,8
8,96,7
8,97,4
8,98,8
8,99,8
8,100,7
8,101,7
8,102,5
8,103,5
8,104,3
8,105,4
8,106,6
8,107,5
8,109,5
8,110,4
8,111,3
8,112,5
8,114,5
8,115,6
8,116,4
8,117,3
8,119,6
8,120,3
8,121,4
8,124,3
8,126,1
9,4,6
9,5,4
9,6,6
9,7,6
9,8,7
9,10,7
9,11,7
9,12,7
9,13,7
9,14,7
9,17,6
9,18,6
9,19,6
9,21,4
9,24,3
9,25,7
9,26,7
9,29,8
9,30,5
9,34,5
9,35,5
9,36,8
9,37,7
9,39,5
9,40,5
9,41,7
9,43,7
9,44,6
9,48,5
9,49,8
9,50,8
9,52,3
9,53,4
9,55,5
9,56,6
9,57,5
9,58,5
9,59,7
9,60,7
9,61,6
9,62,7
9,63,6
9,64,6
9,65,7
9,66,5
9,67,5
9,68,5
9,70,3
9,71,3
9,72,4
9,75,4
9,76,3
9,78,3
9,79,4
9,80,3
9,81,3
9,82,3
9,83,3
9,84,4
9,85,4
9,86,4
9,87,3
9,88,7
9,89,7
9,90,8
9,91,8
9,92,7
9,94,7
9,96,8
9,97,8
9,98,8
9,99,8
9,100,7
9,101,5
9,102,4
9,103,6
9,105,4
9,107,5
9,108,5
9,109,5
9,110,4
9,111,5
9,113,4
9,114,4
9,117,3
9,118,4
9,120,3
9,121,5
9,122,3
9,123,4
9,124,3
9,126,2
9,127,2
10,4,7
10,5,6
10,6,7
10,8,5
10,9,7
10,10,7
10,12,7
10,13,6
10,14,6
10,15,6
10,19,6
10,25,8
10,26,8
10,27,7
10,28,6
10,29,7
10,30,6
10,31,6
10,33,2
10,36,8
10,37,7
10,38,7
10,39,8
10,40,6
10,42,2
10,44,5
10,48,5
10,49,8
10,50,7
10,51,4
10,52,5
10,53,4
10,55,4
10,56,3
10,58,4
10,59,7
10,60,8
10,61,7
10,63,8
10,65,6
10,66,4
10,67,5
10,68,6
10,70,4
10,71,3
10,72,4
10,73,5
10,74,4
10,75,4
10,76,4
10,77,3
10,78,3
10,79,4
10,80,3
10,81,4
10,82,5
10,83,3
10,84,4
10,85,3
10,86,4
10,87,5
10,89,7
10,90,6
10,91,7
10,92,8
10,93,8
10,94,8
10,95,8
10,96,8
10,97,8
10,98,8
10,102,4
10,105,3
10,106,5
10,107,5
10,108,5
10,109,5
10,110,5
10,111,4
10,114,4
10,116,3
10,118,4
10,121,2
10,122,2
10,123,2
10,124,3
10,126,3
11,0,3
11,1,2
11,3,6
11,5,6
11,7,5
11,8,6
11,9,6
