x,y,pressures
0,43,1
0,63,0
0,73,1
0,74,1
0,75,1
0,81,1
0,83,0
0,97,1
0,98,1
0,99,1
0,100,1
0,102,1
0,103,1
0,104,1
0,105,1
0,114,1
0,115,1
0,116,1
0,118,1
0,125,1
1,9,1
1,44,1
1,58,1
1,62,0
1,80,1
1,84,1
1,92,1
1,95,1
1,96,1
1,98,1
1,99,1
1,100,1
1,101,1
1,102,1
1,103,1
1,108,1
1,109,0
1,119,1
1,120,1
1,122,1
2,0,1
2,44,1
2,80,1
2,85,1
2,92,1
2,96,1
2,97,1
2,98,0
2,99,1
2,100,1
2,101,1
2,102,1
2,109,1
2,112,0
2,127,1
3,3,1
3,51,1
3,71,1
3,74,0
3,76,1
3,97,1
3,101,1
3,109,1
3,111,1
3,112,1
3,113,1
3,124,1
3,125,1
3,127,1
4,50,1
4,51,1
4,68,1
4,72,1
4,76,1
4,80,1
4,98,1
4,99,1
4,102,1
4,103,1
4,107,0
4,108,1
4,123,1
4,124,1
5,50,1
5,51,1
5,65,0
5,70,1
5,76,1
5,83,1
5,84,1
5,86,1
5,87,1
5,90,1
5,91,1
5,99,1
5,100,1
5,103,0
5,104,1
5,124,1
6,52,0
6,71,0
6,75,1
6,76,1
6,85,1
6,90,1
6,92,1
6,98,1
6,99,1
6,100,1
6,109,1
6,116,0
6,117,1
6,122,1
6,124,1
7,43,0
7,44,1
7,71,1
7,73,1
7,76,1
7,90,1
7,91,1
7,92,1
7,99,1
7,100,1
7,106,1
7,109,1
8,65,1
8,76,1
8,77,1
8,83,1
8,87,1
8,117,1
9,43,1
9,71,1
9,73,1
9,74,1
9,84,1
9,86,1
9,91,1
9,102,1
9,104,1
9,105,0
10,3,1
10,61,1
10,62,1
10,71,1
10,72,0
10,73,1
10,88,1
10,89,1
10,90,1
10,95,1
10,108,1
10,111,1
10,122,1
11,2,1
11,7,1
11,74,1
11,85,1
11,90,1
11,91,1
11,95,1
11,96,1
11,110,1
11,111,0
12,22,1
12,77,1
12,79,1
12,88,1
12,89,1
12,91,1
12,95,1
12,96,1
12,103,1
12,105,1
12,106,1
13,2,0
13,13,1
13,43,0
13,85,1
13,88,1
13,89,1
13,90,1
13,91,1
13,92,1
13,93,1
13,94,1
13,98,0
13,101,0
13,102,1
13,103,1
13,104,1
13,119,1
13,122,1
14,58,1
14,89,1
14,90,1
14,92,1
14,94,1
14,95,1
14,96,1
14,99,1
14,100,1
14,112,0
14,122,1
14,123,0
15,42,1
15,50,1
15,52,0
15,92,1
15,109,1
15,110,1
15,112,1
15,114,1
15,115,1
15,117,1
15,120,0
15,122,0
15,123,0
16,8,1
16,88,1
16,92,1
16,112,1
16,113,1
16,116,1
16,121,1
16,122,1
17,77,1
17,91,1
17,92,0
17,93,1
17,94,0
18,92,1
18,98,1
18,114,0
19,8,0
19,44,1
19,76,1
19,81,1
19,82,1
19,96,1
19,97,1
19,114,1
19,115,1
19,117,1
19,121,1
20,68,0
20,75,1
20,87,1
20,107,1
20,108,1
20,117,1
20,119,1
20,120,1
20,122,1
21,67,1
21,68,0
21,75,1
21,76,1
21,77,1
21,83,1
21,86,1
21,89,1
21,105,1
21,106,1
21,108,1
21,113,1
21,119,1
21,120,1
21,122,1
22,9,1
22,10,1
22,16,1
22,55,1
22,65,1
22,67,1
22,68,2
22,70,1
22,71,0
22,73,1
22,74,1
22,82,1
22,86,1
22,89,1
22,101,1
22,104,1
22,120,1
22,122,1
23,9,1
23,14,0
23,52,1
23,53,1
23,54,1
23,66,1
23,68,2
23,70,1
23,72,1
23,74,1
23,76,1
23,82,1
23,86,1
23,101,1
23,102,1
23,104,1
23,112,1
23,113,1
23,114,1
23,120,1
23,122,1
24,1,1
24,62,1
24,68,0
24,69,1
24,71,1
24,72,0
24,73,1
24,74,1
24,75,0
24,78,1
24,99,0
24,100,1
24,101,1
24,105,1
24,113,1
24,114,1
24,119,1
24,120,1
24,121,1
24,123,1
25,16,1
25,55,1
25,66,1
25,68,1
25,70,0
25,73,1
25,74,1
25,82,1
25,88,1
25,91,1
25,97,1
25,102,1
25,114,0
25,120,0
25,121,1
26,49,1
26,57,1
26,58,1
26,64,1
26,70,1
26,72,1
26,79,1
26,87,0
26,89,1
26,97,1
26,100,1
26,107,1
26,113,1
26,114,1
26,120,1
26,121,1
26,124,1
27,6,1
27,49,1
27,51,1
27,52,1
27,53,1
27,57,1
27,58,0
27,72,1
27,74,1
27,76,1
27,87,1
27,88,1
27,97,1
27,100,1
27,109,0
27,110,1
27,115,0
27,118,1
27,123,1
27,124,1
28,33,1
28,51,1
28,57,0
28,58,1
28,65,1
28,68,1
28,69,1
28,72,1
28,77,1
28,84,1
28,86,1
28,87,1
28,98,1
28,110,1
28,117,1
28,118,1
28,119,1
28,121,1
28,124,1
29,29,1
29,51,1
29,57,1
29,65,1
29,67,1
29,72,1
29,77,1
29,79,1
29,89,1
29,91,1
29,99,1
29,108,1
29,109,1
29,123,1
29,125,1
30,5,1
30,16,1
30,50,0
30,55,1
30,64,1
30,65,0
30,66,1
30,67,1
30,70,1
30,71,1
30,77,0
30,80,1
30,81,1
30,83,1
30,86,0
30,101,1
30,105,0
30,110,1
30,116,1
30,124,1
30,125,1
30,127,1
31,34,1
31,49,1
31,52,0
31,62,1
31,65,1
