x,y,pressures
45,122,1
46,121,2
57,127,2
58,126,2
64,120,2
65,119,2
65,120,2
65,126,1
66,115,1
66,117,0
66,118,2
66,120,2
66,121,1
66,124,2
66,125,1
66,126,2
66,127,2
67,113,1
67,118,2
67,119,1
67,124,1
67,125,2
67,126,3
67,127,1
68,118,1
68,119,3
68,120,0
68,124,2
68,125,1
68,126,2
68,127,2
69,124,2
69,125,1
69,126,2
70,120,2
70,121,3
70,125,2
71,123,2
71,124,2
71,125,2
72,108,1
72,121,2
72,122,2
72,123,2
72,124,2
72,126,1
73,108,3
73,109,0
73,121,2
73,122,2
74,108,4
74,109,0
74,119,0
74,120,1
74,122,2
75,107,2
75,119,1
75,127,2
76,103,2
76,109,0
76,119,2
76,120,1
76,124,2
76,127,1
77,109,0
77,119,2
77,124,2
77,126,2
78,102,2
78,107,0
78,109,2
79,109,2
79,124,1
79,126,2
80,109,0
80,119,0
80,122,0
80,123,0
80,124,0
80,125,0
81,112,3
81,122,0
81,123,2
81,125,3
81,126,2
82,103,1
82,108,2
82,109,1
82,122,2
82,124,0
82,125,2
83,103,1
83,109,2
83,119,2
83,121,3
83,124,2
83,126,1
84,108,3
84,109,2
84,111,1
84,118,3
84,121,2
84,125,3
85,121,2
85,122,1
85,124,1
85,125,1
86,117,0
86,121,0
86,123,2
86,124,2
86,126,1
87,122,2
87,123,1
87,125,1
87,127,1
88,123,2
88,127,2
89,126,1
89,127,3
90,108,1
90,125,2
91,99,2
91,125,1
91,126,1
91,127,1
92,98,2
92,99,2
92,124,0
93,98,2
93,99,3
93,115,1
94,98,1
94,99,2
94,114,5
94,124,2
95,97,2
95,98,1
95,116,3
95,124,1
95,127,0
96,96,2
96,97,0
96,116,2
96,118,4
96,123,1
97,96,2
97,97,2
97,110,2
97,117,3
97,118,2
97,124,3
97,125,0
97,126,0
97,127,2
98,95,1
98,96,0
98,123,0
98,124,1
98,125,1
98,126,1
98,127,2
99,94,0
99,95,1
99,96,0
99,126,1
100,94,1
100,126,0
101,93,1
101,94,1
101,95,1
102,124,0
102,127,1
103,117,3
103,124,1
103,125,1
103,127,0
104,125,1
104,126,2
104,127,0
105,117,4
105,122,2
105,124,0
105,127,1
106,124,1
106,127,0
107,73,2
107,122,1
107,123,0
107,124,1
107,127,0
108,91,1
108,92,2
108,93,2
108,123,3
108,125,1
108,126,1
108,127,1
109,96,2
109,116,2
109,117,3
109,122,3
109,123,1
109,125,2
109,126,2
109,127,1
110,96,2
110,124,1
110,125,1
110,126,1
110,127,2
111,91,1
111,94,3
111,112,0
111,114,2
111,120,1
111,124,0
111,125,2
112,91,1
112,93,1
112,114,2
112,121,2
112,122,1
112,123,2
113,91,1
113,92,1
113,94,3
113,114,4
113,115,3
113,121,1
113,122,2
113,123,1
114,95,2
114,96,3
114,121,2
114,123,1
115,95,2
115,96,3
115,122,2
115,123,1
115,127,1
116,110,1
116,123,3
116,124,2
116,125,1
116,126,1
116,127,3
117,87,2
117,96,3
117,110,2
117,122,1
117,123,1
117,126,2
118,87,2
118,109,4
118,110,5
118,111,2
118,112,2
118,121,2
118,122,3
118,123,1
118,124,2
118,125,3
118,126,2
119,87,2
119,110,1
119,111,2
119,122,1
119,123,1
119,124,2
119,125,1
119,126,2
119,127,3
120,87,2
120,97,2
120,98,2
120,108,4
120,122,1
120,123,2
120,124,3
120,125,3
120,126,2
121,87,3
121,108,3
121,123,0
121,124,3
121,125,2
121,126,2
121,127,1
122,87,2
122,97,3
122,108,4
122,124,3
122,125,2
122,126,2
122,127,1
123,87,2
123,97,2
123,109,2
123,124,2
123,125,3
123,126,1
124,98,2
124,107,2
124,123,1
124,124,3
124,125,0
124,126,2
125,97,1
125,98,3
125,107,2
125,108,3
125,121,3
125,123,1
125,124,2
125,125,4
125,126,2
125,127,2
126,107,2
126,117,2
126,122,0
126,123,1
126,124,3
126,125,4
126,126,2
126,127,2
127,90,1
127,109,0
127,115,2
127,123,1
127,124,2
127,125,2
127,126,1
