x,y,pressures
0,1,4
0,3,3
0,7,4
0,8,4
0,9,4
0,10,4
0,12,6
0,13,6
0,14,3
0,15,5
0,18,4
0,26,3
0,42,4
0,50,3
0,61,4
0,62,5
1,0,6
1,2,5
1,3,5
1,4,4
1,9,6
1,10,4
1,18,4
1,20,5
1,29,4
1,31,5
1,32,4
1,37,3
1,62,4
1,63,5
1,65,2
1,66,3
1,67,2
1,68,2
1,81,2
1,92,2
2,1,5
2,3,5
2,6,3
2,8,4
2,10,4
2,13,4
2,17,5
2,18,5
2,19,5
2,20,6
2,26,4
2,28,4
2,29,4
2,35,3
2,36,3
2,42,4
2,44,3
2,66,2
2,67,2
2,68,2
2,69,2
2,70,2
2,81,2
2,82,2
2,88,1
3,0,4
3,2,5
3,3,5
3,17,5
3,18,6
3,19,4
3,20,5
3,22,3
3,24,4
3,25,5
3,26,4
3,29,4
3,30,6
3,31,5
3,37,4
3,41,4
3,42,6
3,45,3
3,50,3
3,71,2
3,74,2
3,80,2
3,81,2
3,82,2
3,84,2
4,1,5
4,2,5
4,4,4
4,15,6
4,16,5
4,17,5
4,18,5
4,19,4
4,20,4
4,24,4
4,25,5
4,26,5
4,30,4
4,32,3
4,43,3
4,45,3
4,46,3
4,47,3
4,48,3
4,53,3
4,61,3
4,72,2
4,73,2
4,74,2
4,76,2
4,77,2
4,78,2
5,5,6
5,8,4
5,11,4
5,12,4
5,13,4
5,16,6
5,17,5
5,18,5
5,19,5
5,21,4
5,23,6
5,24,5
5,26,5
5,27,6
5,33,4
5,34,3
5,39,5
5,43,5
5,44,3
5,50,3
5,77,2
6,0,4
6,1,4
6,4,5
6,11,4
6,12,6
6,15,6
6,16,7
6,18,5
6,19,4
6,21,5
6,23,5
6,24,5
6,25,4
6,26,4
6,30,3
6,31,4
6,32,5
6,36,8
6,37,5
6,38,4
6,40,5
6,41,4
6,42,5
6,43,5
6,45,3
6,60,2
6,74,2
6,77,2
6,79,2
6,80,2
6,81,2
6,82,2
7,1,5
7,4,4
7,9,4
7,11,4
7,12,4
7,13,4
7,14,4
7,15,5
7,16,5
7,17,5
7,18,5
7,19,5
7,20,5
7,21,5
7,22,4
7,23,5
7,25,5
7,26,4
7,27,5
7,30,4
7,31,4
7,32,4
7,33,6
7,35,3
7,37,6
7,38,3
7,39,4
7,41,4
7,42,5
7,43,4
7,52,2
7,53,3
7,64,2
7,77,2
7,78,2
7,80,2
7,85,1
8,1,5
8,8,3
8,11,3
8,13,4
8,14,5
8,15,4
8,16,5
8,17,6
8,18,6
8,20,5
8,22,4
8,24,4
8,26,4
8,28,4
8,30,4
8,32,4
8,33,5
8,34,4
8,41,3
8,42,3
8,43,3
8,44,4
8,45,3
8,54,5
8,56,2
8,65,2
8,80,2
8,81,2
8,85,1
9,0,4
9,3,6
9,11,5
9,12,4
9,13,5
9,15,5
9,16,4
9,17,5
9,19,3
9,20,4
9,23,4
9,27,3
9,31,3
9,33,4
9,35,3
9,37,4
9,42,3
9,43,3
9,45,2
9,52,2
9,54,4
9,79,1
9,80,1
10,0,4
10,3,4
10,8,4
10,10,4
10,16,3
10,18,4
10,19,4
10,20,4
10,21,4
10,23,3
10,24,3
10,32,3
10,33,4
10,34,4
10,35,5
10,36,3
10,37,4
10,41,2
10,46,2
10,49,2
10,53,2
10,54,2
10,56,2
10,68,2
10,71,1
10,72,1
10,73,1
10,80,1
10,81,1
10,82,1
10,83,1
10,84,1
11,0,4
11,7,5
11,14,3
11,15,4
11,16,3
11,17,4
11,18,4
11,19,4
11,20,4
11,21,4
11,22,3
11,23,5
11,24,4
11,27,4
11,28,4
11,29,3
11,30,3
11,31,4
11,32,4
11,33,4
11,34,3
11,35,4
11,36,3
11,37,4
11,50,2
11,53,3
11,54,3
11,55,2
11,56,3
11,58,2
11,61,2
11,67,2
11,73,1
11,80,2
11,81,1
12,13,3
12,15,4
12,16,4
12,17,4
12,18,3
12,19,3
12,20,4
12,21,4
12,22,3
12,23,3
12,27,2
12,28,4
12,29,4
12,30,4
12,31,3
12,32,3
12,34,3
12,35,2
12,53,4
12,56,2
12,58,2
12,59,2
12,60,2
12,67,2
12,70,2
12,76,1
12,77,1
12,79,1
13,16,4
13,17,3
13,18,3
13,20,3
13,21,4
13,23,4
13,24,3
13,28,4
13,29,4
13,35,2
13,51,2
13,69,2
13,70,2
13,72,1
13,74,1
13,75,2
13,76,1
13,77,1
14,5,5
14,7,6
14,8,6
14,13,3
14,14,4
14,16,3
14,17,5
14,18,3
14,21,3
14,23,4
14,25,3
14,28,4
14,36,2
14,37,3
14,86,1
14,89,0
15,0,4
15,2,4
15,6,6
15,7,5
15,8,5
15,9,5
15,13,3
15,14,4
15,16,5
15,23,4
15,24,3
15,27,2
15,28,4
15,29,4
15,32,2
15,45,2
15,70,2
16,8,5
16,9,5
16,13,4
16,15,4
16,23,3
16,24,4
16,25,3
16,26,4
16,29,4
16,31,3
16,32,3
16,33,2
16,34,2
16,45,2
16,46,2
16,87,2
