x,y,pressures
0,0,1
0,3,1
0,4,1
0,5,0
0,8,0
0,9,1
0,12,1
0,14,1
0,15,0
0,18,0
0,25,0
0,31,0
0,34,0
0,35,1
0,41,0
0,42,0
0,46,0
0,47,1
0,48,1
0,50,0
0,51,1
0,52,0
0,54,3
0,55,1
0,56,0
0,57,1
0,58,1
0,59,1
0,60,1
0,61,1
0,62,1
0,63,1
0,64,1
0,65,1
0,67,4
0,73,0
0,74,1
0,75,0
0,77,0
0,78,1
0,79,0
0,80,1
0,81,1
0,123,0
0,126,0
1,0,0
1,3,0
1,7,0
1,8,1
1,10,3
1,11,1
1,12,1
1,13,1
1,14,1
1,15,1
1,16,0
1,17,0
1,18,0
1,19,0
1,22,0
1,33,0
1,34,1
1,44,0
1,45,1
1,46,1
1,47,1
1,48,1
1,49,4
1,50,1
1,51,0
1,53,1
1,54,1
1,55,1
1,56,3
1,57,1
1,58,0
1,59,1
1,60,3
1,61,1
1,62,1
1,63,1
1,64,1
1,65,1
1,66,1
1,67,1
1,68,1
1,69,1
1,70,0
1,72,0
1,73,1
1,74,1
1,75,1
1,76,2
1,77,1
1,78,1
1,79,1
1,80,0
1,81,1
1,82,0
1,126,0
1,127,1
2,0,2
2,3,1
2,4,1
2,6,1
2,7,1
2,8,1
2,9,1
2,10,1
2,11,3
2,12,1
2,14,1
2,15,1
2,16,1
2,17,0
2,18,1
2,19,0
2,33,0
2,42,0
2,45,0
2,48,0
2,49,1
2,50,1
2,51,1
2,52,1
2,55,1
2,56,1
2,57,3
2,58,1
2,59,4
2,61,1
2,63,0
2,64,1
2,65,1
2,66,1
2,67,1
2,68,1
2,69,1
2,70,1
2,73,1
2,74,0
2,76,0
2,77,0
2,78,1
2,79,0
2,82,0
3,0,1
3,1,1
3,2,1
3,3,0
3,4,1
3,5,0
3,6,1
3,7,1
3,9,1
3,10,1
3,12,1
3,13,3
3,14,1
3,15,1
3,16,1
3,18,3
3,19,0
3,31,0
3,33,1
3,41,0
3,43,1
3,50,1
3,51,1
3,52,2
3,53,1
3,54,2
3,56,1
3,57,1
3,58,1
3,60,2
3,61,0
3,62,1
3,63,3
3,64,1
3,65,1
3,66,1
3,67,1
3,68,1
3,69,1
3,70,1
3,71,1
3,72,0
3,73,0
3,74,1
3,75,1
3,76,1
3,77,1
3,78,3
3,79,1
3,81,0
3,82,0
3,127,0
4,0,1
4,1,1
4,2,1
4,3,1
4,4,1
4,5,1
4,6,1
4,7,1
4,9,3
4,11,1
4,13,1
4,14,1
4,15,2
4,16,1
4,17,2
4,18,0
4,21,0
4,31,0
4,32,0
