x,y,pressures
0,25,0
0,26,0
0,29,0
0,30,0
0,32,0
0,33,0
0,34,0
0,36,0
0,37,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,46,0
0,47,0
0,48,0
0,49,1
0,50,1
0,51,1
0,52,1
0,53,1
0,54,1
0,55,1
0,56,1
0,57,1
0,58,1
0,59,1
0,60,1
0,65,1
0,66,1
0,67,0
0,68,0
1,24,0
1,25,0
1,26,0
1,27,0
1,28,0
1,29,0
1,30,0
1,32,0
1,33,0
1,34,0
1,35,0
1,36,0
1,38,0
1,39,0
1,40,0
1,41,0
1,42,0
1,43,0
1,44,0
1,45,0
1,47,0
1,49,1
1,50,1
1,51,1
1,52,1
1,53,1
1,54,1
1,55,1
1,56,1
1,57,1
1,58,1
1,59,1
1,60,1
1,61,1
2,24,0
2,26,0
2,27,0
2,28,0
2,29,0
2,30,0
2,31,0
2,32,0
2,33,0
2,34,0
2,35,0
2,38,0
2,39,0
2,40,0
2,42,0
2,44,0
2,45,0
2,47,0
2,49,1
2,50,1
2,51,1
2,52,1
2,53,1
2,54,1
2,55,1
2,56,1
2,57,1
2,58,1
2,59,1
2,60,1
2,61,1
3,23,0
3,24,0
3,25,0
3,26,0
3,27,0
3,28,0
3,29,0
3,30,0
3,31,0
3,32,0
3,33,0
3,34,0
3,35,0
3,39,0
3,40,0
3,41,0
3,44,0
3,45,0
3,46,0
3,47,0
3,49,1
3,50,1
3,51,1
3,52,1
3,53,1
3,54,1
3,55,1
3,56,1
3,57,1
3,58,1
3,59,1
3,60,1
4,20,0
4,21,0
4,22,0
4,25,0
4,26,0
4,27,0
4,28,0
4,29,0
4,30,0
4,31,0
4,32,0
4,33,0
4,34,0
4,35,0
4,39,0
4,40,0
4,41,0
4,42,0
4,43,0
4,44,0
4,45,0
4,46,0
4,47,0
4,48,0
4,49,1
4,51,1
4,52,1
4,53,1
4,54,1
4,55,1
4,56,1
4,57,1
4,58,1
4,60,1
4,61,1
4,62,1
4,64,1
5,20,1
5,21,0
5,22,0
5,23,0
5,25,0
5,26,0
5,27,0
5,28,0
5,29,0
5,30,0
5,31,0
5,32,0
5,33,0
5,34,0
5,35,0
5,39,0
5,41,0
5,42,0
5,43,0
5,44,0
5,47,0
5,48,0
5,50,1
5,51,1
5,52,1
5,53,1
5,54,1
5,55,1
5,56,1
5,57,1
5,58,1
5,60,1
5,61,1
5,62,1
6,13,1
6,15,1
6,16,1
6,17,1
6,18,1
6,19,1
6,20,1
6,21,0
6,25,0
6,26,0
6,27,0
6,28,0
6,29,0
6,33,0
6,34,0
6,37,0
6,38,0
6,40,0
6,42,0
6,43,0
6,44,0
6,48,0
6,49,1
6,50,1
6,51,1
6,52,1
6,53,1
6,55,1
6,56,1
6,57,1
6,58,1
6,59,1
6,60,1
6,61,1
7,14,1
7,15,1
7,16,1
7,17,1
7,18,1
7,19,1
7,20,1
7,21,1
7,23,0
7,24,0
7,25,0
7,26,0
7,27,0
7,28,0
7,32,0
7,33,0
7,38,0
7,39,0
7,40,0
7,41,0
7,42,0
7,43,0
7,44,0
7,45,0
7,47,0
7,48,0
7,49,1
7,50,1
7,52,1
7,53,1
7,54,1
7,55,1
7,56,1
7,57,1
7,58,1
7,59,1
7,60,1
7,61,1
7,62,1
8,13,1
8,14,1
8,15,1
8,16,1
8,17,1
8,18,1
8,19,1
8,20,1
8,21,1
8,22,0
8,23,0
8,24,0
8,25,0
8,26,0
8,27,0
8,28,0
8,29,0
8,31,0
8,32,0
8,36,0
8,37,0
8,38,0
8,39,0
8,40,0
8,42,0
8,43,0
8,44,0
8,45,0
8,46,0
8,49,1
8,50,1
8,52,1
8,53,1
8,54,0
8,55,0
8,56,0
8,57,0
8,59,0
8,60,0
8,61,0
8,62,0
9,13,1
9,14,1
9,16,1
9,17,1
9,18,1
9,19,1
9,20,1
9,21,1
9,22,0
9,23,0
9,24,0
9,25,0
9,26,0
9,27,0
9,28,0
9,29,0
9,34,0
9,36,0
9,37,0
9,38,0
9,39,0
9,40,0
9,41,0
9,42,0
9,43,0
9,44,0
9,45,0
9,46,0
9,48,0
9,49,0
9,50,0
9,51,0
9,52,0
9,53,0
9,54,0
9,55,0
9,56,0
9,57,0
9,58,0
9,59,0
9,60,0
9,61,0
10,12,0
10,13,1
10,14,1
10,15,1
10,16,1
10,17,1
10,18,1
10,19,1
10,20,1
10,21,1
10,22,0
10,23,0
10,24,0
10,29,0
10,34,0
10,35,0
10,36,0
10,37,0
10,40,0
10,41,0
10,42,0
10,43,0
10,44,0
10,45,0
10,46,0
10,47,0
10,50,0
10,52,0
10,53,0
10,54,0
10,55,0
10,57,0
10,58,0
10,59,0
10,60,0
11,12,0
11,13,1
11,14,1
11,15,1
11,16,1
11,17,1
11,18,1
11,19,1
11,20,1
11,22,0
11,24,0
11,25,0
11,29,0
11,30,0
11,31,0
11,32,0
11,34,0
11,35,0
11,36,0
11,37,0
11,39,0
11,40,0
11,41,0
11,42,0
11,43,0
11,44,0
11,46,0
11,47,0
11,48,0
11,49,0
11,50,0
11,51,0
11,52,0
11,53,0
11,54,0
11,59,0
12,13,1
12,14,1
12,15,1
12,16,1
12,17,1
12,18,1
12,19,1
12,20,1
12,21,1
12,22,0
12,23,0
12,24,0
12,25,0
12,32,0
12,33,0
12,34,0
12,35,0
12,36,0
12,37,0
12,40,0
12,44,0
12,45,0
12,46,0
12,49,0
12,50,0
12,51,0
12,52,0
12,53,0
12,54,0
12,55,0
13,9,0
13,10,0
13,11,0
13,13,1
13,14,1
13,16,1
13,17,1
13,18,1
13,19,1
13,20,1
13,21,1
13,23,0
13,24,0
13,25,0
13,26,0
13,28,0
13,29,0
13,30,0
13,31,0
13,34,0
13,36,0
13,37,0
13,39,0
13,40,0
13,41,0
13,45,0
13,46,0
13,49,0
13,50,0
13,51,0
13,52,0
13,53,0
14,8,0
14,11,0
14,16,1
14,17,1
14,18,1
14,20,1
14,21,1
14,25,0
14,26,0
14,27,0
14,28,0
14,29,0
14,30,0
14,31,0
14,34,0
14,35,0
14,38,0
14,39,0
14,40,0
14,41,0
14,42,0
14,43,0
14,44,0
14,46,0
14,47,0
14,48,0
14,49,0
14,50,0
14,51,0
14,52,0
15,2,1
15,4,0
15,5,0
15,6,0
15,7,0
15,9,0
15,11,0
15,12,0
15,15,1
15,16,1
15,17,1
15,18,1
15,19,1
15,20,1
15,21,1
15,26,0
15,27,0
15,28,0
15,29,0
15,30,0
15,31,0
15,33,0
15,34,0
15,35,0
15,36,0
15,37,0
15,38,0
15,40,0
15,41,0
15,42,0
15,43,0
15,44,0
15,45,0
15,46,0
15,47,0
15,48,0
15,49,0
15,50,0
16,0,1
16,1,1
16,2,1
16,3,1
16,4,0
16,5,0
16,6,0
16,7,0
16,8,0
16,9,0
16,10,0
16,11,0
16,14,1
16,15,1
16,17,1
16,18,1
16,19,1
16,20,1
16,21,1
16,26,0
16,27,0
16,28,0
16,29,0
16,30,0
16,32,0
16,34,0
16,35,0
16,36,0
16,37,0
16,41,0
16,42,0
16,43,0
16,44,0
16,45,0
16,46,0
16,47,0
16,48,0
16,49,0
16,50,0
17,3,1
17,4,0
17,5,0
17,7,0
17,9,0
17,10,0
17,12,0
17,15,1
17,16,1
17,17,1
17,18,1
17,19,1
17,21,1
17,23,0
17,25,0
17,26,0
17,27,0
17,29,0
17,30,0
17,31,0
17,32,0
17,33,0
17,34,0
17,35,0
17,36,0
17,37,0
17,38,0
17,41,0
17,42,0
17,43,0
17,44,0
17,45,0
17,46,0
17,47,0
17,48,0
17,49,0
17,50,0
18,0,1
18,2,1
18,3,1
18,6,0
18,7,0
18,8,0
18,13,1
18,14,1
18,17,1
18,18,1
18,19,1
18,20,1
18,21,1
18,22,1
18,23,0
18,24,1
18,27,1
18,28,1
18,29,1
18,31,1
18,34,0
18,35,0
18,36,0
18,37,0
18,38,0
18,39,0
18,40,0
18,41,0
18,43,0
18,44,0
18,45,0
18,46,0
18,47,0
18,48,0
18,49,0
19,0,1
19,1,1
19,5,0
19,6,0
19,7,0
19,8,0
19,11,0
19,13,0
19,14,1
19,15,1
19,16,1
19,17,1
19,18,1
19,20,1
19,21,1
19,22,1
19,23,1
19,24,1
19,25,1
19,26,1
19,27,1
19,28,1
19,32,0
19,33,0
19,34,0
19,36,0
19,37,0
19,40,0
19,41,0
19,42,0
19,43,0
19,44,0
19,45,0
19,46,0
19,47,0
19,48,0
20,0,1
20,4,0
20,5,0
20,6,0
20,7,0
20,8,0
20,9,0
20,11,0
20,14,1
20,15,1
20,16,1
20,17,1
20,19,1
20,20,1
20,21,1
20,22,1
20,23,1
20,24,1
20,25,1
20,26,1
20,27,1
20,28,1
20,31,1
20,34,0
20,36,0
20,41,0
20,43,0
20,44,0
20,45,0
20,46,0
20,47,0
20,48,0
20,49,0
21,2,0
21,5,0
21,6,0
21,8,0
21,9,0
21,11,0
21,12,0
21,13,0
21,14,1
21,16,1
21,18,1
21,19,1
21,20,1
21,21,1
21,22,1
21,24,1
21,25,1
21,26,1
21,27,1
21,30,1
21,31,1
21,34,0
21,35,0
21,36,0
21,40,0
21,41,0
21,42,0
21,43,0
21,44,0
21,45,0
21,46,0
21,47,0
21,48,0
22,4,0
22,5,0
22,6,0
22,7,0
22,14,1
22,16,1
22,17,1
