x,y,pressures
0,63,3
0,92,4
0,96,4
0,97,3
0,99,3
0,101,4
0,102,4
0,104,3
0,105,3
0,107,4
0,116,3
0,117,3
0,118,4
0,119,3
0,120,4
1,62,3
1,75,3
1,92,5
1,93,4
1,96,3
1,97,4
1,98,4
1,102,4
1,105,3
1,107,3
1,108,4
1,110,3
1,111,4
1,112,2
1,115,3
1,117,3
1,118,3
1,119,3
1,121,4
2,75,3
2,83,5
2,85,4
2,94,4
2,97,5
2,98,5
2,99,3
2,101,4
2,103,5
2,107,4
2,108,4
2,110,3
2,115,4
2,118,3
2,119,4
2,120,4
3,75,3
3,76,3
3,81,5
3,90,4
3,93,4
3,94,4
3,100,5
3,101,5
3,103,3
3,105,4
3,107,5
3,108,3
4,75,2
4,76,3
4,77,5
4,78,5
4,84,6
4,85,6
4,86,5
4,87,5
4,88,5
4,90,3
4,95,5
4,96,5
4,97,5
4,98,3
4,99,3
4,100,4
4,101,4
4,104,4
4,105,4
4,106,3
4,107,4
4,108,5
5,77,3
5,79,4
5,80,4
5,81,6
5,83,4
5,87,6
5,88,5
5,96,4
5,98,3
5,99,3
5,100,3
5,101,3
5,102,5
5,103,4
5,106,4
6,60,4
6,76,3
6,79,4
6,83,4
6,87,5
6,88,6
6,89,3
6,90,3
6,93,4
6,95,3
6,101,3
7,60,5
7,68,2
7,77,2
7,79,5
7,82,4
7,87,6
7,88,6
7,91,3
7,97,3
7,98,5
7,99,4
7,102,3
8,60,4
8,74,3
8,75,2
8,77,2
8,79,2
8,82,4
8,86,3
8,87,4
8,88,5
8,99,5
8,100,5
8,104,3
9,59,4
9,60,4
9,67,3
9,68,3
9,81,4
9,82,4
9,88,3
9,89,5
9,93,3
9,98,3
9,99,3
9,101,5
9,105,4
10,59,4
10,60,4
10,84,5
10,87,3
10,88,3
10,89,6
10,92,3
10,94,5
10,95,3
10,99,3
10,100,3
10,106,3
10,107,5
11,59,4
11,60,4
11,83,4
11,85,4
11,87,4
11,89,3
11,90,6
11,93,3
11,95,3
11,96,2
11,102,5
11,103,4
11,104,3
11,105,3
11,106,3
11,107,3
11,127,3
12,57,2
12,59,4
12,67,2
12,73,3
12,82,3
12,83,3
12,86,5
12,87,3
12,90,4
12,96,3
12,104,5
12,107,4
12,126,3
12,127,5
13,57,2
13,58,2
13,67,3
13,83,2
13,84,4
13,85,6
13,86,5
13,89,3
13,90,5
13,94,5
13,96,3
13,104,3
13,126,6
13,127,5
14,56,3
14,57,3
14,67,2
14,68,3
14,89,4
14,90,4
14,94,4
14,95,5
14,97,2
14,125,3
14,126,6
14,127,5
15,53,1
15,54,2
15,55,2
15,56,3
15,60,4
15,71,2
15,72,4
15,82,3
15,83,2
15,84,4
15,89,3
15,91,3
15,98,4
15,127,5
16,52,1
16,53,2
16,55,2
16,56,3
16,71,4
16,82,3
16,83,4
16,84,3
16,85,4
16,125,4
16,126,4
16,127,5
17,55,2
17,56,3
17,64,3
17,82,3
17,83,3
17,84,4
17,88,2
17,93,3
17,102,5
17,103,4
17,126,5
17,127,5
18,55,3
18,71,4
18,72,5
18,82,3
18,83,3
18,92,3
18,104,3
18,124,3
18,125,5
18,126,6
18,127,5
19,55,2
19,81,3
19,82,3
19,91,3
19,101,3
19,102,4
19,124,3
19,125,5
19,126,5
19,127,4
20,81,2
20,82,4
20,83,4
20,102,4
20,122,3
20,124,3
20,125,5
20,126,4
21,65,2
21,83,2
21,87,2
21,94,3
21,98,3
21,123,2
21,124,3
21,125,5
21,126,3
21,127,4
22,84,3
22,91,3
22,95,3
22,106,4
22,122,3
22,123,3
22,124,3
22,126,4
22,127,5
23,53,3
23,89,3
23,121,3
23,124,3
23,125,4
23,126,4
23,127,5
24,52,4
24,53,2
24,54,2
24,88,3
24,91,4
24,120,1
24,121,2
24,122,3
24,123,3
24,124,4
24,125,4
24,126,4
24,127,4
25,52,3
25,53,3
25,54,4
25,56,2
25,57,2
25,58,2
25,86,4
25,91,5
25,100,4
25,120,3
25,121,4
25,122,2
25,123,3
25,124,3
25,125,4
25,127,3
26,53,3
26,54,3
26,55,3
26,56,3
26,58,3
26,89,4
26,99,3
26,100,4
26,119,2
26,120,4
26,121,3
26,122,3
26,123,4
26,124,3
26,125,4
26,126,3
27,53,3
27,54,4
27,55,4
27,56,3
27,61,3
27,89,3
27,103,3
27,122,3
27,123,3
27,124,4
27,125,5
27,126,5
28,54,5
28,55,4
28,56,4
28,60,3
28,61,3
28,75,4
28,107,2
28,119,3
28,120,2
28,121,2
28,122,2
28,123,4
28,124,3
28,125,3
29,54,4
29,56,3
29,117,1
29,118,2
29,119,3
29,122,3
29,125,3
29,126,4
30,53,5
30,54,4
30,55,3
30,56,4
30,118,3
30,122,2
30,123,3
30,124,3
30,125,2
30,126,2
31,55,4
31,56,5
31,90,5
31,99,4
31,118,3
31,124,3
31,126,2
32,53,4
32,54,5
32,55,4
32,56,4
32,76,5
32,90,4
32,100,3
32,101,5
32,120,3
32,122,3
32,123,4
32,124,4
32,125,3
33,52,3
33,53,3
33,54,4
33,55,4
33,75,6
33,76,6
33,77,4
33,102,5
33,107,4
33,118,3
33,120,3
33,121,3
33,122,4
33,123,4
33,124,4
33,126,3
34,44,1
34,46,1
34,51,2
34,52,4
34,53,4
34,54,3
34,55,4
34,56,4
34,77,5
34,117,3
34,120,3
34,121,4
34,122,3
34,123,4
34,124,4
34,126,4
34,127,4
35,53,4
35,54,3
35,58,2
35,107,4
35,117,3
35,119,3
35,120,4
35,121,3
35,122,4
35,123,4
35,124,3
35,127,4
36,50,3
36,116,2
36,117,4
36,120,3
36,121,4
36,122,5
37,50,4
