x,y,pressures
0,7,0
0,8,0
0,11,0
0,18,0
0,23,0
0,25,0
0,26,0
0,28,0
0,31,1
0,32,3
0,49,0
0,50,0
0,51,0
0,52,0
0,54,0
0,55,0
0,56,0
0,57,0
0,60,1
0,61,1
0,62,2
0,63,0
0,66,0
0,68,0
0,71,0
0,72,0
0,75,0
0,78,1
0,79,1
1,8,0
1,9,0
1,12,1
1,13,0
1,19,1
1,23,1
1,24,1
1,25,1
1,27,0
1,31,1
1,46,0
1,49,2
1,50,0
1,51,0
1,52,0
1,53,0
1,54,0
1,61,1
1,64,0
1,71,0
1,72,0
1,73,0
1,74,1
1,75,1
1,81,0
1,86,0
2,13,0
2,16,0
2,17,0
2,19,0
2,20,1
2,22,0
2,28,0
2,29,0
2,30,0
2,32,0
2,36,0
2,48,0
2,49,2
2,50,1
2,52,0
2,53,0
2,54,0
2,60,0
2,61,0
2,63,0
2,65,0
2,66,0
2,67,0
2,70,0
2,71,0
2,73,0
2,74,0
2,75,1
2,76,1
2,80,1
2,81,1
2,82,0
2,83,0
2,85,0
2,86,0
2,87,0
3,0,0
3,8,0
3,11,0
3,12,0
3,13,0
3,14,0
3,15,1
3,19,0
3,21,1
3,22,0
3,24,0
3,25,0
3,26,0
3,27,0
3,28,0
3,29,0
3,41,0
3,43,1
3,44,0
3,47,0
3,48,0
3,49,0
3,50,1
3,51,0
3,57,0
3,58,0
3,60,0
3,63,1
3,64,1
3,66,1
3,69,0
3,70,0
3,71,0
3,72,0
3,73,1
3,74,0
3,76,0
3,80,0
3,85,0
3,87,1
3,88,0
4,0,1
4,2,0
4,9,0
4,15,0
4,16,0
4,17,1
4,20,0
4,21,0
4,23,0
4,28,1
4,35,1
4,45,0
4,46,0
4,47,1
4,48,0
4,50,1
4,51,1
4,55,1
4,56,1
4,57,1
4,58,1
4,64,0
4,65,1
4,66,0
4,70,0
4,71,1
4,72,0
4,73,0
4,74,0
4,75,1
4,80,1
4,81,1
4,84,1
4,85,1
5,0,0
5,4,1
5,8,0
5,14,0
5,15,0
5,16,0
5,19,0
5,22,0
5,25,0
5,27,0
5,28,1
5,34,0
5,35,1
5,38,0
5,39,2
5,45,0
5,47,0
5,48,1
5,49,1
5,51,1
5,52,0
5,53,1
5,56,2
5,57,1
5,58,1
5,59,0
5,61,0
5,65,1
5,66,0
5,73,0
5,74,1
5,76,0
5,79,0
5,81,0
5,84,1
6,4,0
6,6,0
6,7,1
6,13,0
6,15,0
6,16,0
6,21,0
6,22,0
6,24,1
6,27,0
6,28,1
6,29,0
6,33,0
6,35,0
6,38,1
6,39,0
6,47,0
6,49,2
6,50,1
6,52,1
6,53,0
6,54,0
6,56,1
6,58,0
6,59,1
6,62,0
6,63,1
6,64,1
6,65,1
6,68,0
6,69,1
6,77,0
6,78,1
6,83,0
7,2,0
7,3,0
7,6,0
7,9,0
7,12,0
7,13,0
7,14,0
7,15,1
7,17,1
7,18,0
7,20,0
7,23,0
7,24,0
7,25,0
7,26,0
7,27,1
7,28,1
7,31,0
7,32,0
7,34,0
7,42,0
7,45,0
7,48,0
7,50,1
7,52,1
7,53,1
7,54,2
7,55,1
7,56,0
7,58,0
7,59,2
7,60,1
7,61,1
7,62,0
7,65,0
7,66,0
7,67,0
7,68,0
7,72,2
8,0,0
8,1,0
8,2,1
8,11,0
8,12,0
8,13,0
8,16,0
8,17,0
8,19,0
8,21,0
8,22,1
8,23,1
8,24,0
8,26,0
8,28,0
8,31,0
8,32,1
8,33,0
8,34,0
8,35,1
8,41,0
8,42,0
8,43,0
8,47,0
8,48,0
8,49,1
8,50,0
8,51,1
8,52,0
8,53,1
8,54,1
8,55,1
8,56,0
8,57,0
8,58,0
8,59,1
8,60,2
8,61,1
8,66,1
8,67,1
8,68,0
8,73,2
8,75,0
9,0,1
9,3,0
9,5,0
9,7,0
9,12,1
9,13,0
9,14,0
9,17,1
9,20,0
9,22,0
9,24,1
9,27,0
9,28,0
9,30,1
9,31,0
9,32,0
9,33,0
9,35,0
9,36,1
9,38,0
9,40,0
9,41,0
9,42,0
9,43,1
9,44,0
9,45,0
9,46,0
9,48,1
9,49,0
9,51,0
9,53,0
9,54,0
9,56,1
9,57,1
9,58,1
9,59,0
9,60,1
9,61,1
9,63,0
9,67,1
9,93,0
10,0,0
10,6,1
