x,y,pressures
108,70,2
108,71,2
108,72,2
109,70,2
109,71,2
109,72,2
110,70,2
111,44,1
111,46,1
112,46,1
112,47,1
112,66,1
113,47,1
113,79,1
114,45,1
114,48,1
114,49,1
114,50,1
114,51,1
114,52,1
114,53,1
115,46,1
115,47,1
115,48,1
115,50,1
115,53,1
115,68,1
115,101,2
116,24,1
116,44,1
116,46,1
116,47,1
116,48,1
116,49,1
116,50,1
116,51,1
116,52,1
116,53,1
116,54,1
116,65,1
116,68,1
116,104,2
116,107,2
116,108,2
117,46,1
117,47,1
117,48,1
117,49,1
117,50,1
117,52,1
117,53,1
117,54,1
117,89,1
117,105,2
118,22,1
118,26,1
118,45,1
118,47,1
118,53,1
118,61,1
118,62,1
118,63,1
118,101,2
118,105,2
118,107,2
118,108,2
118,109,2
119,25,1
119,47,1
119,49,1
119,51,1
119,52,1
119,53,1
119,54,1
119,61,1
119,89,1
119,96,2
119,112,1
120,23,0
120,46,1
120,52,1
120,53,1
120,54,1
120,55,1
120,60,1
120,62,1
120,69,1
120,96,2
120,105,2
120,106,2
120,107,2
120,108,2
120,109,2
120,111,2
120,113,1
121,27,2
121,49,2
121,53,2
121,54,2
121,55,2
121,57,2
121,62,2
121,66,2
121,106,2
121,108,2
122,31,2
122,45,2
122,51,2
122,53,2
122,54,2
122,57,2
122,58,2
122,66,2
122,88,3
122,107,2
122,111,2
123,45,2
123,51,2
123,53,2
123,54,2
123,94,3
123,101,2
123,102,2
123,108,2
123,109,2
123,112,2
124,46,2
124,51,2
124,54,2
124,58,2
124,59,2
124,61,2
124,93,3
124,95,3
124,96,3
124,99,3
124,102,2
124,107,2
124,108,2
124,110,2
124,111,2
124,112,2
124,113,2
125,41,1
125,42,2
125,43,2
125,45,2
125,48,2
125,49,2
125,50,2
125,51,2
125,52,2
125,53,2
125,57,2
125,58,2
125,60,2
125,61,2
125,67,2
125,68,2
125,73,2
125,93,3
125,95,3
125,108,2
125,114,1
126,22,1
126,41,2
126,42,2
126,45,2
126,47,2
126,49,2
126,51,2
126,63,2
126,67,2
126,93,3
126,94,3
126,102,2
126,103,2
126,105,2
126,107,2
126,112,2
126,113,2
126,114,2
126,115,2
127,21,1
127,22,1
127,23,1
127,24,1
127,41,2
127,45,2
127,50,2
127,52,2
127,54,2
127,63,2
127,71,2
127,94,3
127,103,2
127,105,2
127,110,2
127,112,2
127,113,2
127,115,2
127,118,2
