x,y,pressures
0,55,5
0,56,5
0,57,5
0,58,5
0,59,4
0,60,5
0,61,5
0,62,4
0,63,4
0,64,4
0,65,3
0,67,3
0,68,1
0,69,3
0,72,3
0,81,2
1,55,5
1,56,4
1,57,5
1,58,5
1,59,5
1,60,5
1,61,4
1,62,5
1,63,5
1,64,4
1,65,3
1,67,3
1,68,3
1,69,3
1,72,3
1,77,1
1,78,2
1,80,2
1,81,3
1,82,4
2,54,4
2,56,5
2,58,4
2,60,4
2,64,4
2,71,4
2,72,3
2,73,4
2,74,3
2,75,3
2,76,3
2,77,3
2,81,2
2,82,3
2,83,3
3,64,5
3,65,4
3,66,3
3,67,5
3,68,3
3,74,3
3,75,3
3,76,4
3,79,3
3,80,3
3,81,2
3,82,3
3,90,5
4,64,4
4,65,4
4,66,2
4,68,1
4,79,3
4,80,4
4,81,2
4,83,4
4,86,2
4,87,2
4,88,3
4,92,4
5,80,2
5,81,2
5,84,2
5,85,3
5,86,2
5,87,3
5,88,4
5,89,2
5,90,4
5,92,1
6,81,3
6,82,4
6,83,2
6,85,3
6,93,4
6,95,2
6,97,2
6,98,3
7,82,2
7,83,2
7,85,3
7,86,3
7,88,3
7,89,2
7,91,1
7,92,4
7,95,4
7,108,1
8,86,2
8,87,2
8,88,2
8,89,4
8,90,4
8,91,1
8,94,3
8,95,3
8,97,0
8,99,0
8,111,1
8,113,0
9,89,0
9,90,3
9,93,1
9,94,3
9,95,2
9,96,1
9,97,2
9,98,2
9,99,1
9,100,1
9,102,0
10,92,1
10,93,2
10,95,2
10,96,1
10,97,2
10,99,2
10,100,1
10,101,1
10,103,1
11,96,3
11,97,1
11,98,2
11,99,1
11,100,1
11,101,2
12,95,1
74,110,1
75,113,1
75,114,1
76,113,3
76,114,2
76,127,0
77,104,1
77,105,0
77,106,0
77,112,1
77,113,3
77,117,0
77,123,1
78,100,2
78,101,1
78,110,3
78,113,3
78,114,3
78,116,1
79,99,0
79,100,0
79,102,0
79,109,3
79,110,3
79,111,3
79,113,3
79,115,3
79,116,3
79,117,1
79,124,0
79,125,1
79,126,1
80,73,4
80,74,3
80,106,0
80,107,0
80,108,3
80,109,3
80,110,3
80,111,3
80,112,4
80,113,3
80,114,3
80,115,3
80,117,4
80,118,1
80,119,1
80,120,1
80,125,3
80,126,3
80,127,3
81,73,2
81,74,1
81,76,0
81,77,0
81,98,0
81,105,0
81,108,2
81,111,2
81,116,2
81,119,3
81,120,4
82,73,2
82,74,5
82,75,2
82,76,0
82,77,1
82,78,1
82,90,4
82,91,3
82,92,4
82,96,1
82,103,3
82,104,3
82,106,3
82,108,1
82,110,4
82,111,1
82,112,1
82,113,1
82,114,3
82,120,3
82,121,3
82,122,1
83,73,1
83,74,0
83,76,0
83,77,1
83,78,3
83,80,2
83,85,0
83,90,3
83,91,3
83,93,2
83,94,3
83,95,2
83,96,3
83,97,1
83,102,4
83,103,3
83,106,3
83,107,3
83,108,3
83,109,3
83,111,4
83,112,4
83,113,3
83,115,3
84,75,2
84,76,0
84,80,0
84,81,1
84,82,0
84,86,2
84,91,3
84,93,1
84,94,4
84,96,3
84,97,4
84,99,3
84,100,3
84,102,3
84,103,3
84,104,3
84,107,3
84,108,3
84,109,3
84,110,4
84,111,3
84,114,3
84,115,4
84,127,1
85,75,1
85,77,1
85,79,2
85,83,0
85,84,0
85,85,0
85,86,1
85,96,3
85,98,4
85,99,4
85,100,3
85,101,3
