x,y,pressures
105,105,4
105,107,4
105,108,3
105,109,2
105,110,2
105,111,1
106,104,4
106,105,4
106,107,3
106,108,3
106,110,4
106,111,3
106,112,3
107,96,5
107,97,5
107,98,5
107,100,4
107,101,4
107,102,4
107,103,5
107,104,3
107,107,3
107,108,3
107,109,1
107,110,2
107,111,3
107,112,3
107,113,2
108,95,3
108,96,5
108,97,5
108,98,4
108,99,5
108,101,4
108,102,3
108,109,2
108,110,3
108,111,3
108,112,4
108,113,3
108,114,2
109,94,2
109,95,4
109,96,4
109,97,4
109,98,4
109,99,3
109,103,3
109,109,1
109,110,2
109,112,4
109,113,4
109,114,3
109,115,3
110,93,3
110,94,4
110,95,4
110,96,3
110,97,4
110,101,3
110,102,3
110,103,3
110,104,4
110,109,2
110,110,2
110,112,3
110,113,4
110,114,4
110,115,4
110,116,3
110,117,3
111,92,3
111,93,4
111,94,4
111,95,3
111,96,3
111,98,2
111,99,2
111,102,4
111,103,4
111,104,4
111,110,3
111,111,3
111,112,4
111,113,4
111,114,4
111,115,5
111,116,4
111,117,5
112,91,1
112,92,4
112,93,4
112,99,3
112,101,4
112,102,5
112,103,4
112,108,2
112,109,3
112,111,3
112,112,3
112,113,3
112,115,6
112,116,5
113,91,5
113,92,4
113,97,5
113,101,6
113,102,4
113,103,5
113,108,4
113,109,4
113,110,4
113,114,4
113,118,5
114,91,6
114,92,5
114,95,6
114,96,5
114,101,6
114,102,6
114,103,4
114,105,5
114,109,3
114,115,3
114,118,4
114,120,6
114,121,6
114,122,5
114,124,6
114,125,5
114,126,2
115,91,6
115,92,5
115,94,4
115,95,5
115,99,6
115,100,5
115,101,6
115,102,6
115,103,4
115,108,3
115,112,2
115,116,3
115,120,5
115,121,6
115,122,5
115,123,4
115,124,5
115,125,3
116,90,4
116,91,6
116,92,6
116,93,5
116,95,5
116,96,5
116,97,6
116,98,9
116,99,8
116,100,5
116,101,6
116,102,6
116,103,7
116,106,4
116,109,3
116,111,3
116,112,2
116,116,2
116,119,4
116,120,5
116,124,4
117,89,4
117,90,4
117,91,5
117,92,5
117,93,5
117,95,5
117,96,5
117,97,6
117,98,8
117,99,7
117,100,5
117,102,8
117,103,6
117,107,3
117,111,3
117,112,3
117,121,4
117,123,4
118,87,4
118,88,5
118,89,4
118,90,4
118,91,5
118,94,5
118,95,5
118,96,5
118,99,5
118,102,6
118,110,3
118,121,4
118,123,5
118,124,5
119,88,5
119,91,4
119,92,5
119,93,5
119,95,5
119,96,4
119,97,6
119,98,5
119,99,5
119,109,3
119,113,4
119,123,5
119,124,5
119,125,4
119,126,5
119,127,5
120,85,5
120,88,5
120,89,4
120,90,3
120,91,4
120,92,5
120,94,5
120,97,5
120,98,6
120,113,4
120,122,5
120,124,5
120,126,5
121,76,4
121,87,4
121,91,4
121,92,5
121,93,6
121,94,5
121,97,5
121,98,5
121,102,3
121,103,3
121,109,4
121,112,4
121,113,4
121,121,4
121,122,5
121,124,6
121,125,4
122,76,4
122,77,3
122,79,3
122,80,4
122,83,2
122,88,3
122,90,4
122,92,6
122,93,6
122,95,5
122,96,5
122,100,4
122,101,4
122,115,4
122,120,5
122,121,5
122,122,5
122,123,5
122,124,8
123,72,3
123,73,4
123,77,4
123,86,5
123,87,5
123,89,5
123,90,6
123,93,6
123,99,4
123,100,4
123,101,4
123,102,4
123,106,4
123,114,3
123,116,5
123,123,5
123,124,6
123,125,4
124,76,5
124,77,5
124,78,4
124,79,5
124,87,4
124,88,5
124,89,4
124,91,6
124,92,6
124,93,5
124,95,6
124,99,3
124,105,4
124,108,3
124,116,4
124,121,4
124,122,5
124,123,5
124,124,6
124,125,5
124,126,4
124,127,4
125,76,4
125,77,5
125,86,5
125,87,5
125,88,5
125,89,6
125,92,5
125,105,4
125,106,4
125,107,4
125,108,8
125,119,4
125,120,4
125,122,5
125,123,7
125,124,5
125,125,5
125,126,5
125,127,5
126,75,5
126,77,4
126,78,5
126,85,4
126,87,5
126,88,6
126,89,6
126,90,8
126,92,5
126,99,4
126,104,7
126,108,4
126,118,3
126,120,5
126,122,6
126,123,3
126,125,5
126,126,6
127,74,5
127,75,5
127,76,7
127,86,5
127,88,5
127,89,7
127,90,6
127,97,5
127,103,5
127,119,3
127,120,4
127,121,5
127,122,5
127,123,6
127,125,6
127,126,5
127,127,5
