x,y,pressures
96,127,4
97,127,5
99,125,4
99,126,7
100,126,8
101,0,9
101,125,3
101,126,5
102,0,7
105,2,4
105,3,6
106,3,4
106,6,4
107,5,4
107,7,5
108,9,2
108,10,3
111,12,3
112,12,3
112,63,5
112,64,5
112,65,5
114,12,4
114,13,3
114,62,4
115,13,5
115,62,4
115,63,5
116,51,6
116,52,5
116,63,5
117,12,4
117,16,5
117,19,6
117,51,5
117,53,6
117,54,4
117,56,5
118,16,3
118,17,3
118,58,3
118,59,4
119,14,4
119,16,2
119,17,4
119,50,5
119,51,6
119,52,4
119,56,4
119,59,4
120,17,4
120,18,4
120,51,5
120,52,5
120,53,4
120,56,5
121,15,4
121,46,6
121,47,4
121,48,5
121,49,5
121,52,4
121,75,5
122,18,5
122,20,4
122,21,4
122,43,7
122,47,6
122,48,4
122,49,5
122,50,5
122,53,4
122,54,6
122,76,2
122,79,1
123,15,4
123,17,4
123,42,7
123,43,6
123,44,4
123,45,5
123,46,6
123,48,5
123,49,5
123,54,6
123,57,5
123,58,5
123,59,5
123,76,3
123,80,3
124,13,5
124,41,6
124,42,7
124,43,7
124,44,6
124,45,5
124,48,4
124,49,3
124,125,2
124,127,2
125,0,5
125,18,4
125,42,5
125,43,6
125,44,5
125,45,5
125,51,3
125,52,5
125,53,3
125,59,5
125,68,6
125,79,3
125,127,4
126,8,5
126,20,4
126,42,5
126,43,6
126,44,6
126,51,4
126,52,3
126,53,4
126,56,6
126,66,6
126,80,4
126,127,5
127,42,6
127,43,5
127,47,5
127,51,3
127,53,4
127,57,6
