x,y,pressures
0,85,7
0,93,6
0,95,7
0,96,7
0,97,6
0,98,6
0,100,7
0,105,6
0,117,6
0,122,7
0,127,3
1,89,6
1,93,7
1,94,6
1,95,8
1,96,7
1,97,5
1,99,5
1,101,7
1,122,5
1,124,6
2,73,8
2,96,8
2,97,6
2,100,8
2,101,6
3,73,6
3,96,9
3,98,6
3,99,7
3,100,6
3,101,7
3,121,5
4,65,6
4,66,8
4,94,6
4,95,6
4,96,7
4,97,5
4,98,5
4,99,6
4,100,7
4,101,7
4,125,6
4,126,6
5,63,6
5,65,4
5,66,6
5,68,5
5,92,6
5,93,8
5,94,5
5,96,7
5,98,6
5,99,6
5,100,7
5,101,3
5,127,6
6,64,5
6,66,6
6,68,5
6,94,6
6,95,10
6,96,8
6,99,7
6,100,7
6,101,6
6,127,5
7,64,5
7,66,6
7,67,3
7,76,4
7,94,6
7,95,9
7,96,6
7,98,7
7,122,6
7,125,6
8,60,6
8,62,5
8,64,6
8,66,7
8,67,5
8,68,6
8,69,5
8,76,3
8,77,2
8,96,4
8,98,9
9,62,6
9,63,7
9,67,6
9,95,4
9,96,4
9,97,6
9,99,5
9,111,5
9,125,6
9,126,7
10,63,6
10,65,7
10,67,6
10,97,7
10,98,6
10,114,4
10,126,6
10,127,7
11,51,3
11,87,6
11,96,6
11,111,5
11,113,5
11,127,7
12,58,3
12,63,6
12,64,6
12,84,6
12,85,5
12,87,5
12,110,6
12,111,5
12,114,6
13,57,5
13,62,4
13,68,2
13,97,4
13,98,6
13,99,6
13,110,6
13,114,5
14,97,6
14,109,6
15,57,6
15,86,5
15,88,4
15,94,7
15,109,6
15,113,6
15,114,6
15,121,8
16,74,5
16,75,4
16,77,4
16,87,6
16,89,5
16,94,7
16,95,7
16,109,6
16,113,6
16,114,7
16,121,5
17,74,6
17,75,5
17,86,6
17,88,5
17,94,6
17,95,6
17,96,6
17,109,5
17,113,5
17,115,7
17,116,7
18,74,8
18,88,5
18,90,6
18,92,7
18,96,4
18,109,5
18,112,5
18,113,6
18,122,5
18,124,7
18,125,7
19,61,3
19,65,4
19,77,4
19,88,4
