x,y,pressures
0,0,1
0,1,1
0,4,1
0,5,1
0,7,1
0,8,1
0,9,1
0,11,1
0,12,1
0,14,1
0,15,1
0,17,0
0,18,1
0,19,1
0,45,0
0,50,0
0,53,0
0,54,0
0,55,0
0,56,0
0,57,0
0,60,0
0,62,1
0,63,1
0,65,1
0,66,1
0,67,1
0,68,1
0,69,1
0,70,1
0,71,0
0,74,0
0,76,0
0,77,0
0,79,0
0,84,0
0,85,0
0,86,0
0,87,1
0,88,1
0,91,0
0,94,0
0,96,0
0,97,0
0,98,0
0,100,1
0,104,1
0,105,1
0,106,1
0,107,1
0,109,1
0,110,1
0,111,1
0,112,1
0,113,1
0,115,0
0,116,1
0,117,1
0,118,1
0,119,1
0,120,1
0,121,1
0,122,1
0,123,1
0,124,1
0,125,1
0,126,1
0,127,1
1,0,1
1,4,1
1,5,1
1,6,1
1,8,1
1,9,0
1,10,0
1,11,1
1,12,1
1,13,1
1,14,1
1,15,1
1,16,1
1,17,1
1,18,1
1,19,1
1,20,1
1,45,0
1,46,0
1,47,0
1,48,0
1,49,0
1,55,0
1,60,0
1,61,0
1,62,1
1,64,0
1,71,1
1,72,1
1,73,0
1,77,1
1,78,0
1,83,0
1,87,1
1,97,0
1,98,0
1,99,0
1,100,1
1,101,1
1,103,0
1,104,1
1,105,1
1,106,1
1,107,1
1,108,1
1,109,1
1,110,1
1,111,1
1,112,1
1,113,1
1,114,0
1,116,1
1,117,1
1,118,1
1,119,1
1,120,1
1,121,1
1,122,1
1,123,1
1,124,1
1,127,1
2,0,1
2,1,1
2,2,1
2,4,0
2,5,1
2,6,1
2,8,1
2,9,1
2,10,1
2,11,1
2,12,1
2,13,1
2,14,1
2,15,1
2,16,1
2,17,1
2,18,1
2,19,1
2,20,1
2,21,1
2,44,0
2,50,0
2,53,0
2,57,0
2,58,0
2,60,0
2,63,1
2,64,1
2,65,1
2,66,1
2,67,0
2,68,1
2,69,1
2,71,1
2,76,0
2,78,1
2,79,0
2,84,0
2,87,1
2,90,0
