x,y,pressures
0,2,1
0,3,1
0,6,0
0,7,1
0,21,0
0,23,0
0,24,1
0,25,0
0,26,1
0,31,3
0,32,4
0,33,4
0,34,5
0,35,3
0,36,4
0,40,3
0,41,3
0,50,6
0,51,5
0,52,5
0,53,5
0,54,5
0,55,5
0,57,5
0,58,1
0,61,2
0,62,1
0,63,3
0,69,2
0,73,3
0,74,3
0,75,2
0,76,0
0,79,3
0,80,4
0,81,3
0,82,3
0,84,3
0,85,4
0,86,4
0,87,3
0,88,3
0,89,3
0,90,4
0,91,3
0,92,1
0,93,3
0,94,4
0,95,2
0,96,1
0,98,5
0,99,1
0,100,0
0,103,0
0,107,0
0,111,1
0,112,1
0,113,2
0,114,4
0,115,2
0,118,2
0,119,1
0,121,2
0,122,4
0,123,1
0,124,2
0,125,3
0,126,2
0,127,2
1,3,1
1,20,0
1,23,1
1,24,2
1,25,2
1,27,0
1,31,3
1,32,5
1,33,4
1,36,3
1,37,3
1,38,3
1,39,1
1,46,2
1,47,3
1,48,1
1,50,4
1,51,3
1,52,2
1,56,2
1,58,5
1,62,6
1,65,2
1,66,4
1,69,3
1,70,3
1,71,2
1,73,3
1,74,5
1,75,5
1,76,3
1,78,4
1,79,4
1,80,4
1,81,4
1,82,2
1,83,4
1,84,3
1,85,4
1,86,3
1,87,3
1,88,3
1,89,4
1,90,4
1,91,2
1,102,1
1,104,1
1,105,3
1,106,2
1,108,2
1,110,2
1,111,2
1,112,2
1,113,1
1,115,1
1,116,1
1,117,1
1,118,3
1,121,1
1,123,4
1,124,1
1,126,4
1,127,4
2,0,1
2,5,1
2,7,1
2,11,1
2,21,1
2,24,3
2,25,1
2,26,1
2,27,0
2,29,0
2,31,4
2,32,3
2,35,2
2,36,3
2,37,4
2,40,1
2,47,3
2,48,4
2,49,4
2,52,4
2,55,3
2,57,3
2,58,4
2,61,3
2,63,5
2,64,4
2,65,3
2,67,3
2,68,5
2,69,4
2,70,5
2,71,4
2,72,2
2,73,4
2,74,4
2,76,4
2,77,4
2,78,3
2,81,4
2,82,4
2,83,4
2,86,3
2,88,4
2,90,3
2,101,4
2,105,3
2,108,3
2,109,0
2,110,1
2,113,3
2,116,2
2,117,2
2,118,6
2,119,3
2,120,5
2,121,2
2,122,3
2,123,4
2,124,5
2,126,4
3,0,1
3,1,0
3,23,1
3,32,1
3,34,2
3,35,3
3,36,4
3,39,2
3,40,1
3,49,4
3,51,5
3,52,6
3,53,4
3,54,5
3,55,4
3,57,4
3,58,3
3,59,4
3,60,6
3,61,3
3,63,4
3,64,5
3,65,5
3,66,5
3,67,3
3,68,3
3,70,3
3,71,3
3,72,3
3,74,3
3,75,3
3,76,5
3,77,3
3,78,2
3,81,4
3,82,3
3,83,4
3,84,3
3,85,5
3,86,3
3,87,4
3,88,4
3,89,1
3,90,3
3,91,4
3,92,4
3,93,2
3,94,4
3,95,4
3,96,4
3,97,4
3,105,2
3,106,3
3,110,2
3,111,2
3,112,5
3,113,4
3,114,4
3,115,6
3,116,2
3,117,3
3,118,4
3,119,3
3,122,6
3,123,4
3,125,6
3,126,4
3,127,2
4,0,1
4,4,1
4,18,1
4,19,1
4,21,0
4,22,0
4,23,1
4,30,1
4,34,3
4,35,4
4,36,4
4,39,2
4,40,5
4,41,3
4,42,3
4,43,1
4,49,4
4,50,5
4,51,5
4,53,5
4,54,6
4,59,3
4,61,4
4,62,4
4,63,5
4,64,4
4,65,5
4,66,4
4,68,4
4,70,1
4,71,2
4,75,3
4,78,2
4,79,2
4,84,1
4,85,4
4,86,5
4,87,4
4,88,4
4,90,4
4,91,3
4,92,4
4,93,2
4,94,4
4,95,2
4,97,4
4,98,3
4,99,3
4,103,1
4,104,2
4,105,4
4,106,1
4,108,3
4,110,2
4,112,3
4,117,4
4,119,1
4,122,4
4,124,5
4,125,2
4,127,0
5,13,1
5,18,1
5,22,1
5,23,0
5,34,2
5,35,3
5,36,4
5,37,4
5,38,2
5,39,4
5,43,2
5,44,0
5,48,2
5,50,5
5,51,5
5,52,5
5,53,5
5,54,5
5,55,2
5,57,2
5,58,5
5,60,5
5,61,5
5,62,3
5,65,4
5,66,2
5,71,1
5,72,1
5,73,1
5,76,2
5,77,3
5,78,3
5,79,3
5,80,1
5,83,2
5,84,5
5,85,4
5,86,4
5,87,4
5,88,4
5,89,3
5,90,3
5,91,4
5,93,3
5,94,3
5,95,2
5,96,4
5,97,4
5,98,6
5,99,3
5,104,4
5,106,1
5,107,1
5,108,0
5,120,1
5,124,2
6,0,0
6,21,1
6,25,1
6,29,1
6,31,1
6,33,4
6,36,3
6,37,1
6,38,1
6,40,2
6,41,2
6,43,3
6,46,0
6,50,5
6,52,6
6,53,4
6,54,2
6,56,4
6,57,4
6,58,6
6,59,5
6,60,3
6,64,4
6,66,4
6,67,3
6,68,2
6,70,3
6,71,4
6,74,1
6,75,4
6,76,3
6,77,3
6,78,4
6,79,4
6,83,4
6,84,5
6,85,4
6,86,4
6,87,4
6,89,3
6,90,1
6,91,3
6,92,4
6,94,5
6,95,5
6,98,3
6,99,2
6,100,3
6,101,3
6,103,4
6,104,4
6,105,4
6,106,0
6,119,0
6,120,0
6,127,3
7,36,2
7,37,3
7,38,2
7,40,3
7,41,4
7,43,2
7,45,1
7,48,3
7,49,6
7,50,3
7,51,4
7,52,5
7,53,2
7,54,3
7,56,5
7,57,5
7,58,3
7,59,4
7,60,4
7,62,2
7,65,3
7,66,3
7,68,2
7,69,1
7,72,4
7,73,3
7,74,2
7,77,5
7,79,5
7,80,4
7,81,3
7,82,3
7,83,3
7,84,3
7,85,2
7,89,1
7,90,2
7,91,3
7,92,2
7,93,3
7,94,3
7,96,5
7,97,2
7,98,2
7,99,1
7,103,4
7,104,6
7,105,2
7,106,3
7,107,3
7,108,3
7,109,2
7,110,1
7,118,0
7,125,4
7,126,0
7,127,3
8,1,1
8,17,1
8,20,0
8,21,0
8,23,0
8,30,1
8,33,4
8,34,4
8,35,3
8,38,3
8,39,0
8,41,4
8,42,5
8,43,3
8,46,1
8,48,6
8,49,6
8,51,4
8,52,5
8,53,4
8,54,3
8,55,5
8,56,6
8,57,5
8,58,5
8,59,6
8,60,5
8,61,4
8,62,3
8,63,3
8,64,3
8,69,2
8,70,3
8,72,4
8,76,5
8,77,4
8,78,4
