x,y,pressures
0,74,0
0,75,1
0,76,1
0,77,0
0,79,0
1,65,0
1,74,1
1,75,1
1,76,1
1,78,0
2,63,0
2,64,0
2,74,1
2,75,1
2,76,0
2,77,0
2,78,0
3,64,0
3,69,0
3,73,1
3,74,1
3,75,1
3,77,0
3,78,0
4,66,0
4,71,1
4,73,1
4,75,0
4,77,0
4,78,0
4,79,0
5,74,0
5,75,0
5,77,0
5,79,0
6,72,1
6,73,0
6,75,0
6,79,0
7,72,0
7,73,0
7,74,0
7,75,0
7,76,0
8,69,0
8,75,0
8,77,0
8,78,0
8,81,0
9,68,0
9,73,0
9,74,0
9,75,0
9,76,0
9,77,0
9,78,0
9,79,0
10,75,0
10,76,0
10,77,0
10,78,0
10,79,0
10,80,0
10,81,0
11,73,0
11,74,0
11,76,0
11,77,0
11,79,0
11,80,0
11,81,0
11,82,0
11,83,0
12,71,0
12,77,0
12,78,0
12,79,0
12,80,0
12,81,0
12,82,0
13,75,0
13,76,0
13,77,0
13,78,0
13,79,0
13,80,0
13,81,0
13,82,0
14,77,0
14,78,0
14,79,0
14,80,0
14,81,0
14,82,0
14,83,0
15,76,0
15,78,0
15,79,0
15,80,0
15,81,0
15,82,0
15,83,0
16,77,1
16,79,0
16,86,0
17,76,0
17,77,1
17,78,0
17,87,0
18,87,0
18,89,0
19,90,0
22,92,0
